time_s,RF1_N,RF2_N,RF3_N,RM3_Nmm,F_normal_N,F_tangential_N,F_tangential_from_torque_N,F_magnitude_N
9.9001204e-07,0,0,0,0,-0,-0,-0,0
9.90943477e-07,0,0,0,0,-0,-0,-0,0
9.91828415e-07,0,0,0,0,-0,-0,-0,0
9.92713467e-07,0,0,0,0,-0,-0,-0,0
9.93645131e-07,0,0,0,0,-0,-0,-0,0
9.94530183e-07,0,0,0,0,-0,-0,-0,0
9.95415348e-07,0,0,0,0,-0,-0,-0,0
9.96327117e-07,1.38449877e-05,-3.79304925e-06,6.75297883e-07,-0.000108370616,-1.36822317e-05,4.34366705e-06,4.33482463e-06,1.4371045e-05
9.97200004e-07,0,0,0,0,-0,-0,-0,0
9.98131782e-07,0,0,0,0,-0,-0,-0,0
9.99016606e-07,0,0,0,0,-0,-0,-0,0
9.99901658e-07,0,0,0,0,-0,-0,-0,0
1.00083309e-06,0,0,0,0,-0,-0,-0,0
1.00171781e-06,0,0,0,0,-0,-0,-0,0
1.00263071e-06,8.80363928e-07,-3.02650591e-07,5.29388124e-08,-8.42612371e-06,-8.67556935e-07,3.3761367e-07,3.37044949e-07,9.32437957e-07
1.00351326e-06,0,0,0,0,-0,-0,-0,0
1.00444413e-06,0,0,0,0,-0,-0,-0,0
1.00532839e-06,0,0,0,0,-0,-0,-0,0
1.00621298e-06,0,0,0,0,-0,-0,-0,0
1.00714431e-06,0,0,0,0,-0,-0,-0,0
1.00802913e-06,0,0,0,0,-0,-0,-0,0
1.0089143e-06,0,0,0,0,-0,-0,-0,0
1.00984607e-06,0,0,0,0,-0,-0,-0,0
1.0107218e-06,0,0,0,0,-0,-0,-0,0
1.01160686e-06,0,0,0,0,-0,-0,-0,0
1.01253818e-06,0,0,0,0,-0,-0,-0,0
1.01342289e-06,0,0,0,0,-0,-0,-0,0
1.01429998e-06,1.01233582e-06,-3.49038004e-07,8.537355e-08,-9.71433928e-06,-9.97568257e-07,3.89241446e-07,3.88573571e-07,1.07421598e-06
1.01522846e-06,0,0,0,0,-0,-0,-0,0
1.01614432e-06,3.20625554e-06,-1.16948308e-06,1.84422134e-07,-3.23661843e-05,-3.15692403e-06,1.29676365e-06,1.29464737e-06,3.41786144e-06
1.01700539e-06,1.39966801e-06,-5.25354608e-07,8.02282116e-08,-1.44995574e-05,-1.37753984e-06,5.80906172e-07,5.79982297e-07,1.49716551e-06
1.01792818e-06,0,0,0,0,-0,-0,-0,0
1.01880744e-06,0,0,0,0,-0,-0,-0,0
1.01972444e-06,2.15214027e-06,-7.97505777e-07,1.03246087e-07,-2.20375532e-05,-2.11852706e-06,8.82930514e-07,8.81502128e-07,2.29747317e-06
1.02060312e-06,0,0,0,0,-0,-0,-0,0
1.02153456e-06,0,0,0,0,-0,-0,-0,0
1.02241938e-06,0,0,0,0,-0,-0,-0,0
1.02330409e-06,0,0,0,0,-0,-0,-0,0
1.02423485e-06,0,0,0,0,-0,-0,-0,0
1.0251191e-06,0,0,0,0,-0,-0,-0,0
1.02600313e-06,0,0,0,0,-0,-0,-0,0
1.02693389e-06,0,0,0,0,-0,-0,-0,0
1.02781814e-06,0,0,0,0,-0,-0,-0,0
1.02874651e-06,0,0,0,0,-0,-0,-0,0
1.02963099e-06,0,0,0,0,-0,-0,-0,0
1.03051536e-06,0,0,0,0,-0,-0,-0,0
1.03144612e-06,0,0,0,0,-0,-0,-0,0
1.0323306e-06,0,0,0,0,-0,-0,-0,0
1.03321497e-06,0,0,0,0,-0,-0,-0,0
1.03414573e-06,0,0,0,0,-0,-0,-0,0
1.03502987e-06,0,0,0,0,-0,-0,-0,0
1.03591412e-06,0,0,0,0,-0,-0,-0,0
1.03684488e-06,0,0,0,0,-0,-0,-0,0
1.03772902e-06,0,0,0,0,-0,-0,-0,0
1.0386135e-06,0,0,0,0,-0,-0,-0,0
1.03953312e-06,0,0,0,0,-0,-0,-0,0
1.04041771e-06,0,0,0,0,-0,-0,-0,0
1.0413022e-06,0,0,0,0,-0,-0,-0,0
1.0422284e-06,0,0,0,0,-0,-0,-0,0
1.04314609e-06,0,0,0,0,-0,-0,-0,0
1.04402966e-06,0,0,0,0,-0,-0,-0,0
1.04491312e-06,0,0,0,0,-0,-0,-0,0
1.04584353e-06,0,0,0,0,-0,-0,-0,0
1.04672006e-06,0,0,0,0,-0,-0,-0,0
1.04764229e-06,1.40665861e-05,-4.9702744e-06,6.88125112e-07,-0.000137974712,-1.38565764e-05,5.52881213e-06,5.51898847e-06,1.49347243e-05
1.04850596e-06,3.50039977e-06,-1.28831266e-06,1.84627339e-07,-3.562044e-05,-3.44608106e-06,1.4272608e-06,1.4248176e-06,3.73451942e-06
1.04943354e-06,0,0,0,0,-0,-0,-0,0
1.05031847e-06,0,0,0,0,-0,-0,-0,0
1.0512033e-06,0,0,0,0,-0,-0,-0,0
1.05213439e-06,0,0,0,0,-0,-0,-0,0
1.05300887e-06,0,0,0,0,-0,-0,-0,0
1.05393929e-06,0,0,0,0,-0,-0,-0,0
1.0548232e-06,0,0,0,0,-0,-0,-0,0
1.0557045e-06,0,0,0,0,-0,-0,-0,0
1.056624e-06,0,0,0,0,-0,-0,-0,0
1.05754077e-06,2.41870612e-06,-8.02928469e-07,8.80346036e-08,-2.24321575e-05,-2.38466284e-06,8.99008659e-07,8.972863e-07,2.55001637e-06
1.05840184e-06,2.16111084e-06,-7.30244608e-07,8.27796924e-08,-2.036355e-05,-2.13018019e-06,8.16081874e-07,8.14542e-07,2.2826541e-06
1.05931235e-06,0,0,0,0,-0,-0,-0,0
1.06024413e-06,0,0,0,0,-0,-0,-0,0
1.0611277e-06,0,0,0,0,-0,-0,-0,0
1.06201253e-06,0,0,0,0,-0,-0,-0,0
1.06294078e-06,0,0,0,0,-0,-0,-0,0
1.06381447e-06,0,0,0,0,-0,-0,-0,0
1.06472419e-06,0,0,0,0,-0,-0,-0,0
1.06564505e-06,0,0,0,0,-0,-0,-0,0
1.06652146e-06,0,0,0,0,-0,-0,-0,0
1.06744551e-06,0,0,0,0,-0,-0,-0,0
1.0683118e-06,0,0,0,0,-0,-0,-0,0
1.06923221e-06,0,0,0,0,-0,-0,-0,0
1.07010851e-06,0,0,0,0,-0,-0,-0,0
1.07101846e-06,0,0,0,0,-0,-0,-0,0
1.07192818e-06,0,0,0,0,-0,-0,-0,0
1.07280175e-06,0,0,0,0,-0,-0,-0,0
1.07371307e-06,0,0,0,0,-0,-0,-0,0
1.07462654e-06,0,0,0,0,-0,-0,-0,0
1.07553865e-06,0,0,0,0,-0,-0,-0,0
1.07640562e-06,6.65163861e-06,-1.09803273e-06,-1.18036798e-08,-3.40132501e-05,-6.60240842e-06,1.36314902e-06,1.36053e-06,6.74166978e-06
1.07731501e-06,0,0,0,0,-0,-0,-0,0
1.07822632e-06,0,0,0,0,-0,-0,-0,0
1.07913525e-06,0,0,0,0,-0,-0,-0,0
1.08004519e-06,0,0,0,0,-0,-0,-0,0
1.08091035e-06,0,0,0,0,-0,-0,-0,0
1.08182144e-06,0,0,0,0,-0,-0,-0,0
1.08273252e-06,0,0,0,0,-0,-0,-0,0
1.08364088e-06,0,0,0,0,-0,-0,-0,0
1.08450581e-06,0,0,0,0,-0,-0,-0,0
1.08541371e-06,0,0,0,0,-0,-0,-0,0
1.08632355e-06,0,0,0,0,-0,-0,-0,0
1.08723236e-06,0,0,0,0,-0,-0,-0,0
1.08814197e-06,0,0,0,0,-0,-0,-0,0
1.08900451e-06,0,0,0,0,-0,-0,-0,0
1.08991526e-06,0,0,0,0,-0,-0,-0,0
1.09082612e-06,0,0,0,0,-0,-0,-0,0
1.09173448e-06,0,0,0,0,-0,-0,-0,0
1.0926434e-06,0,0,0,0,-0,-0,-0,0
1.09350663e-06,0,0,0,0,-0,-0,-0,0
1.09441532e-06,0,0,0,0,-0,-0,-0,0
1.09532414e-06,0,0,0,0,-0,-0,-0,0
1.09623375e-06,0,0,0,0,-0,-0,-0,0
1.09714438e-06,0,0,0,0,-0,-0,-0,0
1.09800999e-06,0,0,0,0,-0,-0,-0,0
1.09892119e-06,0,0,0,0,-0,-0,-0,0
1.09983171e-06,0,0,0,0,-0,-0,-0,0
1.10074325e-06,0,0,0,0,-0,-0,-0,0
1.10160897e-06,0,0,0,0,-0,-0,-0,0
1.10251949e-06,0,0,0,0,-0,-0,-0,0
1.1034308e-06,0,0,0,0,-0,-0,-0,0
1.10434212e-06,0,0,0,0,-0,-0,-0,0
1.1052075e-06,0,0,0,0,-0,-0,-0,0
1.10611802e-06,0,0,0,0,-0,-0,-0,0
1.10702842e-06,0,0,0,0,-0,-0,-0,0
1.10793906e-06,0,0,0,0,-0,-0,-0,0
1.10880364e-06,0,0,0,0,-0,-0,-0,0
1.10971371e-06,0,0,0,0,-0,-0,-0,0
1.11062411e-06,0,0,0,0,-0,-0,-0,0
1.11153474e-06,0,0,0,0,-0,-0,-0,0
1.11244447e-06,0,0,0,0,-0,-0,-0,0
1.11330939e-06,0,0,0,0,-0,-0,-0,0
1.11422003e-06,0,0,0,0,-0,-0,-0,0
1.11512497e-06,0,0,0,0,-0,-0,-0,0
1.11603447e-06,0,0,0,0,-0,-0,-0,0
1.11694442e-06,0,0,0,0,-0,-0,-0,0
1.11780889e-06,0,0,0,0,-0,-0,-0,0
1.11871873e-06,0,0,0,0,-0,-0,-0,0
1.11962868e-06,0,0,0,0,-0,-0,-0,0
1.12053783e-06,0,0,0,0,-0,-0,-0,0
1.12140174e-06,0,0,0,0,-0,-0,-0,0
1.12231112e-06,0,0,0,0,-0,-0,-0,0
1.12322039e-06,0,0,0,0,-0,-0,-0,0
1.12412999e-06,5.95159008e-06,-1.77866752e-06,1.30172538e-07,-5.02629337e-05,-5.87570172e-06,2.0152449e-06,2.01051735e-06,6.213053e-06
1.12503972e-06,3.9989493e-07,-1.14608746e-07,7.44466444e-09,-3.25475617e-06,-3.94991929e-07,1.30508603e-07,1.30190247e-07,4.16060744e-07
1.12590396e-06,1.09927555e-06,-3.01853447e-07,2.44912606e-08,-8.6173286e-06,-1.08632533e-06,3.45571294e-07,3.44693144e-07,1.14022895e-06
1.12681403e-06,4.18599166e-06,-1.20227878e-06,1.16928931e-07,-3.41342238e-05,-4.13456498e-06,1.36871211e-06,1.36536895e-06,4.35679616e-06
1.12772341e-06,6.01881038e-06,-1.8050888e-06,1.87392672e-07,-5.09881793e-05,-5.94181168e-06,2.04433314e-06,2.03952717e-06,6.28645687e-06
1.12863188e-06,8.06223034e-06,-2.53297026e-06,2.64805777e-07,-7.11728135e-05,-7.95448962e-06,2.85334737e-06,2.84691254e-06,8.45491682e-06
1.12954024e-06,1.31131128e-05,-4.27408395e-06,4.07824103e-07,-0.000119614619,-1.29317059e-05,4.79504979e-06,4.78458474e-06,1.37981101e-05
1.13040323e-06,1.49360912e-05,-4.9813284e-06,3.87106354e-07,-0.000139067619,-1.4724944e-05,5.57462822e-06,5.56270475e-06,1.57496129e-05
1.13131057e-06,1.58498769e-05,-5.45321609e-06,3.80773599e-07,-0.000151750675,-1.56191283e-05,6.08268012e-06,6.07002701e-06,1.67660715e-05
1.13221608e-06,1.58617768e-05,-5.51199673e-06,3.62673205e-07,-0.000153230401,-1.5628668e-05,6.14188962e-06,6.12921605e-06,1.67961187e-05
1.13312103e-06,1.956097e-05,-6.62067987e-06,3.92879684e-07,-0.000184548669,-1.92805668e-05,7.3976142e-06,7.38194678e-06,2.06547647e-05
1.13402234e-06,2.44224193e-05,-8.03825606e-06,5.36584707e-07,-0.000224721312,-2.40814395e-05,9.0084626e-06,8.9888525e-06,2.57168437e-05
1.13492672e-06,2.71264944e-05,-8.38267442e-06,6.96485529e-07,-0.000235971907,-2.67695785e-05,9.46073963e-06,9.4388763e-06,2.84007222e-05
1.13583292e-06,2.99322783e-05,-9.4759971e-06,6.04378272e-07,-0.000266031391,-2.95293968e-05,1.06653892e-05,1.06412556e-05,3.14022464e-05
1.13673912e-06,4.25635371e-05,-1.43801281e-05,1.03222089e-06,-0.00040091094,-4.19544391e-05,1.6070713e-05,1.60364376e-05,4.49389392e-05
1.13760029e-06,5.54134676e-05,-1.95510802e-05,1.48840979e-06,-0.00054266979,-5.45873081e-05,2.17513891e-05,2.17067916e-05,5.8780205e-05
1.13850626e-06,7.09505839e-05,-2.52807022e-05,2.06614345e-06,-0.000701014826,-6.98828726e-05,2.80977469e-05,2.8040593e-05,7.53483126e-05
1.13941132e-06,8.19921843e-05,-2.74699341e-05,2.45959882e-06,-0.000766511599,-8.08280949e-05,3.0726774e-05,3.0660464e-05,8.65064459e-05
1.14031479e-06,9.64545616e-05,-2.91640881e-05,-3.80570356e-07,-0.000822993228,-9.52111557e-05,3.29979137e-05,3.29197291e-05,0.000100767908
1.14121883e-06,8.39919667e-05,-2.30738297e-05,2.38541065e-06,-0.000658642559,-8.3002075e-05,2.64141559e-05,2.63457024e-05,8.7136343e-05
1.14212378e-06,8.2364757e-05,-2.22831568e-05,2.47605954e-06,-0.000637297111,-8.14077853e-05,2.55590444e-05,2.54918844e-05,8.53617194e-05
1.14303145e-06,0,0,0,0,-0,-0,-0,0
1.14394129e-06,0,0,0,0,-0,-0,-0,0
1.1448152e-06,0,0,0,0,-0,-0,-0,0
1.14573822e-06,0,0,0,0,-0,-0,-0,0
1.14661009e-06,0,0,0,0,-0,-0,-0,0
1.14751958e-06,0,0,0,0,-0,-0,-0,0
1.14842987e-06,0,0,0,0,-0,-0,-0,0
1.14934096e-06,0,0,0,0,-0,-0,-0,0
1.15020532e-06,0,0,0,0,-0,-0,-0,0
1.15111516e-06,0,0,0,0,-0,-0,-0,0
1.15202363e-06,0,0,0,0,-0,-0,-0,0
1.15293551e-06,0,0,0,0,-0,-0,-0,0
1.15380419e-06,0,0,0,0,-0,-0,-0,0
1.15471289e-06,0,0,0,0,-0,-0,-0,0
1.15562455e-06,0,0,0,0,-0,-0,-0,0
1.15653654e-06,0,0,0,0,-0,-0,-0,0
1.15740499e-06,0,0,0,0,-0,-0,-0,0
1.15832552e-06,0,0,0,0,-0,-0,-0,0
1.15924081e-06,0,0,0,0,-0,-0,-0,0
1.16011245e-06,0,0,0,0,-0,-0,-0,0
1.16102569e-06,0,0,0,0,-0,-0,-0,0
1.16193746e-06,0,0,0,0,-0,-0,-0,0
1.16280239e-06,0,0,0,0,-0,-0,-0,0
1.16371257e-06,0,0,0,0,-0,-0,-0,0
1.16462752e-06,0,0,0,0,-0,-0,-0,0
1.16553576e-06,0,0,0,0,-0,-0,-0,0
1.16644401e-06,0,0,0,0,-0,-0,-0,0
1.16730769e-06,0,0,0,0,-0,-0,-0,0
1.16821798e-06,0,0,0,0,-0,-0,-0,0
1.1691277e-06,0,0,0,0,-0,-0,-0,0
1.17003594e-06,0,0,0,0,-0,-0,-0,0
1.17094407e-06,0,0,0,0,-0,-0,-0,0
1.17180628e-06,0,0,0,0,-0,-0,-0,0
1.1727135e-06,0,0,0,0,-0,-0,-0,0
1.17362276e-06,0,0,0,0,-0,-0,-0,0
1.17453203e-06,0,0,0,0,-0,-0,-0,0
1.17544073e-06,0,0,0,0,-0,-0,-0,0
1.17630452e-06,0,0,0,0,-0,-0,-0,0
1.17721504e-06,0,0,0,0,-0,-0,-0,0
1.17812556e-06,0,0,0,0,-0,-0,-0,0
1.1790346e-06,0,0,0,0,-0,-0,-0,0
1.17994455e-06,0,0,0,0,-0,-0,-0,0
1.18081061e-06,0,0,0,0,-0,-0,-0,0
1.18172261e-06,0,0,0,0,-0,-0,-0,0
1.18263779e-06,0,0,0,0,-0,-0,-0,0
1.18351215e-06,0,0,0,0,-0,-0,-0,0
1.184437e-06,0,0,0,0,-0,-0,-0,0
1.18532159e-06,0,0,0,0,-0,-0,-0,0
1.18623848e-06,0,0,0,0,-0,-0,-0,0
1.18710841e-06,0,0,0,0,-0,-0,-0,0
1.1880395e-06,0,0,0,0,-0,-0,-0,0
1.18890398e-06,0,0,0,0,-0,-0,-0,0
1.18981325e-06,0,0,0,0,-0,-0,-0,0
1.19072183e-06,0,0,0,0,-0,-0,-0,0
1.19163622e-06,0,0,0,0,-0,-0,-0,0
1.19254321e-06,0,0,0,0,-0,-0,-0,0
1.19341576e-06,0,0,0,0,-0,-0,-0,0
1.19432536e-06,0,0,0,0,-0,-0,-0,0
1.19524077e-06,0,0,0,0,-0,-0,-0,0
1.19610661e-06,5.60363242e-06,-1.97722693e-06,1.27726207e-06,-5.48708194e-05,-5.52008212e-06,2.19973089e-06,2.19483278e-06,6.07795368e-06
1.19702133e-06,2.7405697e-06,-1.02458694e-06,5.97351061e-07,-2.82742039e-05,-2.69740499e-06,1.13336093e-06,1.13096816e-06,2.9861897e-06
1.19792969e-06,2.37794666e-06,-9.19063723e-07,5.03540093e-07,-2.52836344e-05,-2.33929181e-06,1.01342107e-06,1.01134538e-06,2.59862676e-06
1.19884351e-06,3.3128938e-06,-1.30634282e-06,6.94183086e-07,-3.58721336e-05,-3.25800405e-06,1.43777831e-06,1.43488534e-06,3.62817958e-06
1.19971332e-06,2.34079789e-06,-9.2516234e-07,5.02328533e-07,-2.53995731e-05,-2.30192888e-06,1.01802926e-06,1.01598293e-06,2.56663088e-06
1.2006326e-06,0,0,0,0,-0,-0,-0,0
1.20150617e-06,0,0,0,0,-0,-0,-0,0
1.20243442e-06,0,0,0,0,-0,-0,-0,0
1.20331924e-06,0,0,0,0,-0,-0,-0,0
1.20420395e-06,0,0,0,0,-0,-0,-0,0
1.20513505e-06,0,0,0,0,-0,-0,-0,0
1.20601464e-06,0,0,0,0,-0,-0,-0,0
1.20694551e-06,0,0,0,0,-0,-0,-0,0
1.20782818e-06,0,0,0,0,-0,-0,-0,0
1.20870993e-06,0,0,0,0,-0,-0,-0,0
1.20964012e-06,0,0,0,0,-0,-0,-0,0
1.21052483e-06,1.8086788e-06,-4.71303395e-07,1.54930557e-08,-1.35629316e-05,-1.78838494e-06,5.43254263e-07,5.42517264e-07,1.86914043e-06
1.21140965e-06,0,0,0,0,-0,-0,-0,0
1.21234109e-06,0,0,0,0,-0,-0,-0,0
1.21322603e-06,0,0,0,0,-0,-0,-0,0
1.21411085e-06,0,0,0,0,-0,-0,-0,0
1.21503933e-06,0,0,0,0,-0,-0,-0,0
1.21591518e-06,0,0,0,0,-0,-0,-0,0
1.21683263e-06,0,0,0,0,-0,-0,-0,0
1.217717e-06,0,0,0,0,-0,-0,-0,0
1.21863991e-06,0,0,0,0,-0,-0,-0,0
1.21952451e-06,0,0,0,0,-0,-0,-0,0
1.22040899e-06,0,0,0,0,-0,-0,-0,0
1.22133713e-06,0,0,0,0,-0,-0,-0,0
1.22222139e-06,0,0,0,0,-0,-0,-0,0
1.22310564e-06,1.44125479e-05,-6.92330559e-06,2.81408006e-06,-0.000187031066,-1.4124161e-05,7.49411588e-06,7.48124265e-06,1.62349236e-05
1.22403651e-06,1.15073835e-05,-9.74722934e-06,1.238805e-06,-0.000254743733,-1.11083936e-05,1.01996052e-05,1.01897493e-05,1.51315232e-05
1.22491895e-06,3.9458946e-06,-4.06106255e-06,3.61683874e-07,-0.000105307459,-3.78033912e-06,4.21560784e-06,4.21229837e-06,5.67389888e-06
1.22583265e-06,1.38977321e-05,-1.48565732e-05,1.40475447e-06,-0.000384716492,-1.32925109e-05,1.54004506e-05,1.53886597e-05,2.03921078e-05
1.2267119e-06,0,0,0,0,-0,-0,-0,0
1.22764277e-06,0,0,0,0,-0,-0,-0,0
1.22852748e-06,0,0,0,0,-0,-0,-0,0
1.22940924e-06,0,0,0,0,-0,-0,-0,0
1.23034033e-06,0,0,0,0,-0,-0,-0,0
1.23122481e-06,0,0,0,0,-0,-0,-0,0
1.2321093e-06,0,0,0,0,-0,-0,-0,0
1.23304039e-06,0,0,0,0,-0,-0,-0,0
1.23392488e-06,0,0,0,0,-0,-0,-0,0
1.23480913e-06,0,0,0,0,-0,-0,-0,0
1.23574023e-06,0,0,0,0,-0,-0,-0,0
1.23662198e-06,0,0,0,0,-0,-0,-0,0
1.23750692e-06,0,0,0,0,-0,-0,-0,0
1.23843836e-06,0,0,0,0,-0,-0,-0,0
1.2393233e-06,0,0,0,0,-0,-0,-0,0
1.24020835e-06,0,0,0,0,-0,-0,-0,0
1.24114013e-06,0,0,0,0,-0,-0,-0,0
1.24202529e-06,0,0,0,0,-0,-0,-0,0
1.24291057e-06,0,0,0,0,-0,-0,-0,0
1.24383928e-06,1.73103865e-06,-5.15129557e-07,-6.96866039e-07,-1.45584372e-05,-1.70905432e-06,5.83940591e-07,5.82337489e-07,1.93583975e-06
1.24472388e-06,0,0,0,0,-0,-0,-0,0
1.24560836e-06,0,0,0,0,-0,-0,-0,0
1.24653889e-06,0,0,0,0,-0,-0,-0,0
1.24742314e-06,0,0,0,0,-0,-0,-0,0
1.24830115e-06,0,0,0,0,-0,-0,-0,0
1.24922883e-06,0,0,0,0,-0,-0,-0,0
1.25010877e-06,0,0,0,0,-0,-0,-0,0
1.25103986e-06,0,0,0,0,-0,-0,-0,0
1.25192435e-06,0,0,0,0,-0,-0,-0,0
1.25280678e-06,0,0,0,0,-0,-0,-0,0
1.25373299e-06,0,0,0,0,-0,-0,-0,0
1.25460792e-06,0,0,0,0,-0,-0,-0,0
1.25553333e-06,0,0,0,0,-0,-0,-0,0
1.25641679e-06,0,0,0,0,-0,-0,-0,0
1.25730116e-06,5.68033056e-06,-9.02598742e-07,-6.51926797e-08,-2.81677221e-05,-5.63969258e-06,1.1290294e-06,1.12670888e-06,5.751964e-06
1.25822862e-06,0,0,0,0,-0,-0,-0,0
1.25913539e-06,0,0,0,0,-0,-0,-0,0
1.26000032e-06,0,0,0,0,-0,-0,-0,0
1.26091379e-06,0,0,0,0,-0,-0,-0,0
1.26182942e-06,0,0,0,0,-0,-0,-0,0
1.26270425e-06,0,0,0,0,-0,-0,-0,0
1.26361999e-06,0,0,0,0,-0,-0,-0,0
1.26454142e-06,0,0,0,0,-0,-0,-0,0
1.26540453e-06,0,0,0,0,-0,-0,-0,0
1.2663229e-06,0,0,0,0,-0,-0,-0,0
1.2672316e-06,0,0,0,0,-0,-0,-0,0
1.26810528e-06,0,0,0,0,-0,-0,-0,0
1.26903376e-06,0,0,0,0,-0,-0,-0,0
1.26990551e-06,0,0,0,0,-0,-0,-0,0
1.27082183e-06,0,0,0,0,-0,-0,-0,0
1.27170199e-06,0,0,0,0,-0,-0,-0,0
1.27261853e-06,0,0,0,0,-0,-0,-0,0
1.27353189e-06,0,0,0,0,-0,-0,-0,0
1.2744448e-06,0,0,0,0,-0,-0,-0,0
1.27531496e-06,0,0,0,0,-0,-0,-0,0
1.27623048e-06,0,0,0,0,-0,-0,-0,0
1.27714338e-06,0,0,0,0,-0,-0,-0,0
1.27800786e-06,0,0,0,0,-0,-0,-0,0
1.27891963e-06,0,0,0,0,-0,-0,-0,0
1.27983026e-06,0,0,0,0,-0,-0,-0,0
1.28073759e-06,0,0,0,0,-0,-0,-0,0
1.28160411e-06,0,0,0,0,-0,-0,-0,0
1.28251634e-06,0,0,0,0,-0,-0,-0,0
1.28343129e-06,0,0,0,0,-0,-0,-0,0
1.28434385e-06,0,0,0,0,-0,-0,-0,0
1.28520799e-06,0,0,0,0,-0,-0,-0,0
1.28611714e-06,0,0,0,0,-0,-0,-0,0
1.28702618e-06,0,0,0,0,-0,-0,-0,0
1.28793658e-06,0,0,0,0,-0,-0,-0,0
1.2888097e-06,0,0,0,0,-0,-0,-0,0
1.28971919e-06,0,0,0,0,-0,-0,-0,0
1.29062721e-06,0,0,0,0,-0,-0,-0,0
1.29154205e-06,0,0,0,0,-0,-0,-0,0
1.29240345e-06,0,0,0,0,-0,-0,-0,0
1.29331158e-06,0,0,0,0,-0,-0,-0,0
1.29421653e-06,0,0,0,0,-0,-0,-0,0
1.29512148e-06,0,0,0,0,-0,-0,-0,0
1.29602654e-06,0,0,0,0,-0,-0,-0,0
1.29693262e-06,0,0,0,0,-0,-0,-0,0
1.29783848e-06,0,0,0,0,-0,-0,-0,0
1.29874252e-06,0,0,0,0,-0,-0,-0,0
1.29960415e-06,0,0,0,0,-0,-0,-0,0
1.30051239e-06,0,0,0,0,-0,-0,-0,0
1.3014178e-06,0,0,0,0,-0,-0,-0,0
1.30232229e-06,0,0,0,0,-0,-0,-0,0
1.30322667e-06,0,0,0,0,-0,-0,-0,0
1.30413196e-06,0,0,0,0,-0,-0,-0,0
1.30503804e-06,0,0,0,0,-0,-0,-0,0
1.30594424e-06,0,0,0,0,-0,-0,-0,0
1.30680439e-06,0,0,0,0,-0,-0,-0,0
1.307709e-06,0,0,0,0,-0,-0,-0,0
1.3086144e-06,0,0,0,0,-0,-0,-0,0
1.30952071e-06,0,0,0,0,-0,-0,-0,0
1.31042634e-06,0,0,0,0,-0,-0,-0,0
1.31133152e-06,0,0,0,0,-0,-0,-0,0
1.31223567e-06,0,0,0,0,-0,-0,-0,0
1.31313902e-06,0,0,0,0,-0,-0,-0,0
1.31404113e-06,0,0,0,0,-0,-0,-0,0
1.3149363e-06,0,0,0,0,-0,-0,-0,0
1.31583363e-06,0,0,0,0,-0,-0,-0,0
1.31673471e-06,0,0,0,0,-0,-0,-0,0
1.31763704e-06,0,0,0,0,-0,-0,-0,0
1.3185404e-06,0,0,0,0,-0,-0,-0,0
1.31944489e-06,0,0,0,0,-0,-0,-0,0
1.32030539e-06,0,0,0,0,-0,-0,-0,0
1.32121215e-06,0,0,0,0,-0,-0,-0,0
1.32211869e-06,0,0,0,0,-0,-0,-0,0
1.32302443e-06,0,0,0,0,-0,-0,-0,0
1.32393075e-06,0,0,0,0,-0,-0,-0,0
1.32483615e-06,0,0,0,0,-0,-0,-0,0
1.32574019e-06,0,0,0,0,-0,-0,-0,0
1.32663968e-06,0,0,0,0,-0,-0,-0,0
1.32753405e-06,0,0,0,0,-0,-0,-0,0
1.32842831e-06,0,0,0,0,-0,-0,-0,0
1.32932314e-06,0,0,0,0,-0,-0,-0,0
1.33022149e-06,0,0,0,0,-0,-0,-0,0
1.3311236e-06,0,0,0,0,-0,-0,-0,0
1.3320207e-06,0,0,0,0,-0,-0,-0,0
1.33292383e-06,0,0,0,0,-0,-0,-0,0
1.33382775e-06,0,0,0,0,-0,-0,-0,0
1.33472429e-06,0,0,0,0,-0,-0,-0,0
1.3356215e-06,0,0,0,0,-0,-0,-0,0
1.33651827e-06,0,0,0,0,-0,-0,-0,0
1.3374206e-06,0,0,0,0,-0,-0,-0,0
1.33832475e-06,0,0,0,0,-0,-0,-0,0
1.33922902e-06,0,0,0,0,-0,-0,-0,0
1.34013374e-06,0,0,0,0,-0,-0,-0,0
1.34103868e-06,0,0,0,0,-0,-0,-0,0
1.34194443e-06,0,0,0,0,-0,-0,-0,0
1.34280526e-06,0,0,0,0,-0,-0,-0,0
1.34371044e-06,0,0,0,0,-0,-0,-0,0
1.34461527e-06,0,0,0,0,-0,-0,-0,0
1.34551976e-06,0,0,0,0,-0,-0,-0,0
1.34642437e-06,0,0,0,0,-0,-0,-0,0
1.34732932e-06,0,0,0,0,-0,-0,-0,0
1.34823381e-06,0,0,0,0,-0,-0,-0,0
1.34913898e-06,0,0,0,0,-0,-0,-0,0
1.35004473e-06,0,0,0,0,-0,-0,-0,0
1.35090431e-06,0,0,0,0,-0,-0,-0,0
1.35180915e-06,0,0,0,0,-0,-0,-0,0
1.35271387e-06,0,0,0,0,-0,-0,-0,0
1.35361881e-06,0,0,0,0,-0,-0,-0,0
1.35452387e-06,0,0,0,0,-0,-0,-0,0
1.3554295e-06,0,0,0,0,-0,-0,-0,0
1.35633582e-06,0,0,0,0,-0,-0,-0,0
1.35724258e-06,0,0,0,0,-0,-0,-0,0
1.3581049e-06,0,0,0,0,-0,-0,-0,0
1.35901314e-06,0,0,0,0,-0,-0,-0,0
