time_s,RF1_N,RF2_N,RF3_N,RM3_Nmm,F_normal_N,F_tangential_N,F_tangential_from_torque_N,F_magnitude_N
0,0,0,0,0,-0,-0,-0,0
9.03363273e-10,4.93718362e-05,-7.83338146e-06,1.76501591e-09,-0.000245722389,-4.90190923e-05,9.80146245e-06,9.82889556e-06,4.99893997e-05
1.80602311e-09,9.03856126e-05,-1.43207017e-05,6.93993707e-09,-0.000449345767,-8.97406384e-05,1.79237071e-05,1.79738307e-05,9.15130674e-05
2.70212497e-09,0.000124705854,-1.97146055e-05,1.73530044e-08,-0.000618869031,-0.000123817728,2.468574e-05,2.47547613e-05,0.000126254568
3.60474495e-09,0.000153610599,-2.42161441e-05,2.66845497e-08,-0.000760610274,-0.00015251934,3.03395593e-05,3.04244109e-05,0.00015550768
4.50079574e-09,0.000177687893,-2.79207725e-05,4.49289068e-08,-0.000877550337,-0.000176429228,3.50040594e-05,3.51020135e-05,0.00017986817
5.40335643e-09,0.000195379689,-3.059558e-05,6.69759999e-08,-0.000962292601,-0.000193999909,3.83842105e-05,3.8491704e-05,0.000197760757
6.30600949e-09,0.000234309002,-3.71393144e-05,9.54666604e-08,-0.00116520375,-0.000232636403,4.64794679e-05,4.660815e-05,0.000237234159
7.20217841e-09,0.000281468034,-4.46101913e-05,1.30900048e-07,-0.00139961275,-0.000279458958,5.58302271e-05,5.59845101e-05,0.000284981298
8.10490608e-09,0.000334257871,-5.29830504e-05,1.56226932e-07,-0.00166225689,-0.000331871744,6.63074193e-05,6.64902758e-05,0.000338431016
9.00109409e-09,0.000394721079,-6.31447401e-05,7.16006241e-08,-0.00197736011,-0.000391880228,7.88788642e-05,7.90944044e-05,0.000399739907
9.90379156e-09,0.000460001378,-7.33998604e-05,9.17720797e-08,-0.00229967455,-0.000456698215,9.17362972e-05,9.19869822e-05,0.000465820583
1.08064393e-08,0.000531904225,-8.43871312e-05,2.00093524e-07,-0.002646985,-0.000528104173,0.000105590126,0.0001058794,0.000538556712
1.17024914e-08,0.000570218137,-8.9815745e-05,2.99025288e-07,-0.00282140053,-0.000566170351,0.000112546546,0.000112856021,0.00057724837
1.26050219e-08,0.000591019518,-9.2382259e-05,3.96459541e-07,-0.00290657301,-0.00058685246,0.00011594284,0.00011626292,0.000598196213
1.35009595e-08,0.00059549656,-9.23796324e-05,4.73540922e-07,-0.00291102729,-0.000591326026,0.000116119249,0.000116441092,0.000602619593
1.44033852e-08,0.00058648386,-9.03486289e-05,5.53465554e-07,-0.00285114418,-0.000582401754,0.000113729459,0.000114045767,0.000593402477
1.53057638e-08,0.00056725688,-8.68651186e-05,5.84806628e-07,-0.00274462905,-0.000563329457,0.000109479861,0.000109785162,0.000573869549
1.62019056e-08,0.000603688648,-9.56324075e-05,6.33949128e-07,-0.003000536,-0.000599381485,0.000119697019,0.00012002144,0.000611216772
1.71047905e-08,0.000669465051,-0.000106037463,7.2689852e-07,-0.00332707888,-0.000664689183,0.000132724106,0.000133083155,0.000677811129
1.80010922e-08,0.000748916878,-0.000118716409,6.86878479e-07,-0.00372427516,-0.000743570435,0.000148570136,0.000148971006,0.000758268124
1.89038847e-08,0.000820919289,-0.000132695684,2.40252433e-07,-0.00414640503,-0.000814956229,0.000165417558,0.000165856201,0.00083157482
1.98000603e-08,0.000927336921,-0.000148799634,3.71207648e-07,-0.00465646666,-0.000920644753,0.000185764196,0.000186258666,0.000939199252
2.07026876e-08,0.00102307263,-0.000162356373,7.3767859e-07,-0.00509207044,-0.00101576176,0.000203138499,0.000203682818,0.00103587535
2.16052118e-08,0.00105778431,-0.000165607329,1.00822558e-06,-0.00520841265,-0.00105031566,0.000207774951,0.000208336506,0.00107067009
2.25010908e-08,0.00106262101,-0.000164236437,1.21493269e-06,-0.00517903594,-0.00105520332,0.000206598572,0.000207161438,0.00107523881
2.34034232e-08,0.00104335602,-0.000159224321,1.43932232e-06,-0.00503428793,-0.00103615418,0.000200820071,0.000201371517,0.00105543652
2.43056739e-08,0.00100282754,-0.000151325003,1.60800926e-06,-0.00479588052,-0.000995974002,0.000191306365,0.000191835221,0.0010141819
2.52013201e-08,0.000946382293,-0.00014147324,1.64633298e-06,-0.00449258229,-0.000939967868,0.000179205274,0.000179703292,0.000956899594
2.61034394e-08,0.000966403168,-0.000152710505,1.63324137e-06,-0.00479355222,-0.000959523357,0.000191234172,0.000191742089,0.000978395752
2.70055445e-08,0.00105120055,-0.000166151396,1.77808829e-06,-0.0052151666,-0.00104371542,0.000208055303,0.000208606664,0.00106425187
2.79011338e-08,0.00114658521,-0.00018150617,1.79528399e-06,-0.00569530856,-0.00113840976,0.000227212163,0.000227812342,0.00116086406
2.880331e-08,0.00123043871,-0.000194744323,1.45064928e-06,-0.0061108931,-0.00122166679,0.000243792973,0.000244435724,0.00124575554
2.97055234e-08,0.0013826756,-0.000223531126,9.98407927e-07,-0.00698414072,-0.00137263075,0.000278644602,0.000279365629,0.00140062807
3.06012424e-08,0.00150308502,-0.000239146015,1.52972166e-06,-0.00749610271,-0.00149231942,0.000299062093,0.000299844109,0.00152199137
3.15035784e-08,0.00154686067,-0.000241427741,2.1046485e-06,-0.00759738637,-0.00153596881,0.000303092552,0.000303895455,0.00156558926
3.24060103e-08,0.00154027995,-0.000235839747,2.43070372e-06,-0.00745108677,-0.00152961681,0.00029724587,0.000298043471,0.00155823253
3.33020012e-08,0.00149840652,-0.000225443044,2.83961322e-06,-0.00714892801,-0.00148819264,0.000285182992,0.00028595712,0.00151527381
3.42046143e-08,0.00142741809,-0.000211229868,3.19794617e-06,-0.0067219534,-0.00141782936,0.000268142406,0.000268878136,0.00144296593
3.51007756e-08,0.00133604254,-0.000195012311,3.09537995e-06,-0.00622427138,-0.00132717543,0.000248283774,0.000248970855,0.00135020333
3.60036267e-08,0.00132881734,-0.000209762802,3.11024883e-06,-0.00658540661,-0.00131936615,0.000262733535,0.000263416264,0.00134527529
3.69000084e-08,0.00142874627,-0.000225586584,3.29121281e-06,-0.00708183227,-0.00141858237,0.000282540751,0.000283273291,0.00144644946
3.78028737e-08,0.00154920947,-0.000245204777,3.35420327e-06,-0.00769382948,-0.00153816469,0.000306960495,0.000307753179,0.0015684982
3.8705668e-08,0.00163679314,-0.000258894142,2.80038444e-06,-0.00812442601,-0.00162513087,0.000324141323,0.00032497704,0.00165714387
3.96018329e-08,0.00183006318,-0.000298436906,1.58309626e-06,-0.00930785201,-0.00181666503,0.000371381196,0.000372314081,0.00185423794
4.05044247e-08,0.00198798487,-0.000317102007,2.55498912e-06,-0.00993393641,-0.001973714,0.000396346551,0.000397357456,0.00201311799
4.14003338e-08,0.00204212428,-0.000317933038,3.65599522e-06,-0.0100094434,-0.00202777687,0.000399341916,0.000400377735,0.00206672842
4.23025881e-08,0.0020246678,-0.000307390466,4.25863027e-06,-0.00972835347,-0.00201075594,0.000388109704,0.000389134139,0.00204787371
4.32046754e-08,0.0019558419,-0.000289944059,4.86701174e-06,-0.00922280271,-0.00194268277,0.00036792495,0.000368912108,0.00197722249
4.41000871e-08,0.0018616193,-0.000270179851,5.21890479e-06,-0.00863364991,-0.00184932589,0.000344408652,0.000345345996,0.00188113019
4.50019293e-08,0.00173359911,-0.000247315707,5.19129753e-06,-0.00793285388,-0.00172232243,0.000316443356,0.000317314155,0.00175115902
4.59036649e-08,0.00168340176,-0.000265340175,4.95272798e-06,-0.00833227672,-0.00167144444,0.000332446047,0.000333291069,0.00170419231
4.68053187e-08,0.00180625811,-0.000284877751,5.15515785e-06,-0.00894464273,-0.00179342122,0.000356880939,0.000357785709,0.00182859243
4.77004924e-08,0.00193568959,-0.000305848429,5.23830704e-06,-0.00959945749,-0.00192191057,0.000383010721,0.0003839783,0.00195971041
4.86022991e-08,0.00206647324,-0.000327146263,5.43973601e-06,-0.0102638053,-0.00205173792,0.00040952147,0.000410552211,0.00209221556
4.95041839e-08,0.00226493063,-0.000372795505,2.57369948e-06,-0.0116049601,-0.00224821109,0.000463070376,0.000464198403,0.00229540713
5.04061255e-08,0.0024518664,-0.000393221038,3.78292134e-06,-0.0123043247,-0.00243418052,0.000490955008,0.000492172986,0.00248320074
5.1301658e-08,0.00253522187,-0.000394438335,5.09150868e-06,-0.012419018,-0.00251742063,0.000495504661,0.000496760719,0.00256572747
5.22038235e-08,0.00250978745,-0.000378391676,6.48927835e-06,-0.0119923465,-0.00249264825,0.000478453732,0.00047969386,0.00253815984
5.31058042e-08,0.0024222387,-0.000354556832,6.80130597e-06,-0.0113082668,-0.00240612268,0.000451136938,0.000452330671,0.00244805987
5.40011023e-08,0.002295885,-0.000327072048,7.9870224e-06,-0.0104937479,-0.00228096915,0.000418621338,0.000419749916,0.0023190791
5.49028023e-08,0.00213540858,-0.000297543185,7.55147539e-06,-0.00959364511,-0.00212180192,0.00038269875,0.000383745804,0.00215605166
5.58044029e-08,0.00202123681,-0.000318085949,7.61054798e-06,-0.00999125373,-0.00200689999,0.000398659429,0.000399650149,0.00204612679
5.67058471e-08,0.00216885074,-0.000341186562,8.18151511e-06,-0.0107176322,-0.00215347207,0.000427644546,0.00042870529,0.00219553837
5.76008361e-08,0.00232424191,-0.000366827851,7.57891075e-06,-0.0115153417,-0.00230771356,0.000459479315,0.000460613668,0.00235302371
5.85024793e-08,0.00249301549,-0.000394544302,7.47191962e-06,-0.0123784207,-0.00247524378,0.000493922738,0.000495136827,0.00252405374
5.94042042e-08,0.00267514447,-0.000444510137,3.02593776e-06,-0.0138108199,-0.00265522897,0.000551131822,0.000552432798,0.00271182528
6.03060073e-08,0.00290861819,-0.000469814811,4.87018588e-06,-0.0146790855,-0.00288750402,0.000585752714,0.000587163419,0.00294632134
6.12014119e-08,0.00302990316,-0.000471903681,7.09678761e-06,-0.0148538854,-0.00300860845,0.000592690018,0.000594155416,0.00306644038
6.21035525e-08,0.00300650648,-0.000451117579,8.75502246e-06,-0.0143108731,-0.0029860617,0.000570984926,0.000572434925,0.00304017515
6.30058778e-08,0.00290034572,-0.000419966964,9.64267292e-06,-0.0134252207,-0.00288123155,0.000535613929,0.000537008829,0.00293060924
6.39018296e-08,0.00274180924,-0.000383939041,1.06187181e-05,-0.0123647535,-0.00272426261,0.000493275057,0.000494590141,0.00276858083
6.48044889e-08,0.00254878704,-0.0003472112,1.09982393e-05,-0.0112519255,-0.00253286354,0.000448857765,0.00045007702,0.00257235145
6.57007462e-08,0.00233472418,-0.000367468689,1.03355969e-05,-0.0115413927,-0.00231816182,0.000460538818,0.000461655706,0.00236348832
6.66035831e-08,0.00252995966,-0.000397671858,1.06797888e-05,-0.012493317,-0.00251203333,0.000498525165,0.000499732681,0.00256104526
6.75000251e-08,0.00271495944,-0.000428989733,1.05785584e-05,-0.013462726,-0.00269563275,0.000537216008,0.000538509041,0.0027486631
6.84030965e-08,0.00288130273,-0.000455475296,9.80041023e-06,-0.0142925382,-0.00286078384,0.000570332342,0.000571701527,0.00291709774
6.93061466e-08,0.00313940854,-0.000525550859,6.60179103e-06,-0.0163040794,-0.00311588092,0.000650673331,0.000652163178,0.0031831012
7.02023613e-08,0.00336473924,-0.000546385418,6.71567659e-06,-0.0170523617,-0.00334019822,0.00068050205,0.00068209447,0.00340881978
7.11047932e-08,0.00351751922,-0.000548371114,1.07546002e-05,-0.0172563866,-0.00349277658,0.000688595727,0.000690255463,0.00356002359
7.20003541e-08,0.00349658285,-0.000521968002,1.10218571e-05,-0.0165755358,-0.00347291281,0.000661376504,0.00066302143,0.00353534492
7.29021608e-08,0.00337850302,-0.000482303178,1.3249939e-05,-0.0154651534,-0.0033565136,0.000617021473,0.000618606135,0.00341278107
7.38037542e-08,0.00319101894,-0.000437881507,1.35419705e-05,-0.0141657591,-0.00317095588,0.000565137971,0.000566630363,0.00322095102
7.47051843e-08,0.0029611038,-0.000392795366,1.44337e-05,-0.0128068682,-0.00294302761,0.000510893741,0.000512274727,0.00298707755
7.56064793e-08,0.00271680159,-0.000352218252,1.34819202e-05,-0.0115460828,-0.00270054347,0.000460579602,0.000461843312,0.0027395712
7.65026087e-08,0.00288445991,-0.000452232925,1.3777847e-05,-0.0142140361,-0.00286406816,0.000567218819,0.000568561442,0.00291972832
7.74056161e-08,0.00308713107,-0.000486983976,1.38198102e-05,-0.0152870147,-0.00306518753,0.000610046757,0.000611480586,0.00312533561
7.8302179e-08,0.00331240264,-0.000524384959,1.41339169e-05,-0.0164490286,-0.00328878326,0.000656426283,0.000657961145,0.00335368314
7.92053001e-08,0.00355031854,-0.000602207438,8.19471734e-06,-0.0186335929,-0.00352339678,0.00074370061,0.000745343715,0.00360103911
8.01015574e-08,0.0038674341,-0.000632928917,7.71854229e-06,-0.0197215825,-0.00383903016,0.000787078756,0.000788863301,0.00391889081
8.10039893e-08,0.00403897744,-0.000630858354,1.30539884e-05,-0.0198431946,-0.00401051908,0.000791869753,0.000793727785,0.00408796911
8.19060517e-08,0.00398811279,-0.00059412152,1.40993998e-05,-0.0188739337,-0.0039611642,0.000753128262,0.000754957348,0.00403214866
8.28012503e-08,0.00387392007,-0.000548891665,1.64789381e-05,-0.0176284797,-0.00384887153,0.000703368094,0.00070513919,0.00391264748
8.3702723e-08,0.00366031984,-0.000494610984,1.84101918e-05,-0.0160564352,-0.00363761281,0.000640589101,0.000642257407,0.0036936324
8.46040109e-08,0.00340013928,-0.000442789431,1.82705135e-05,-0.0144987432,-0.00337971267,0.000578404553,0.000579949729,0.00342889828
8.55051638e-08,0.00311384024,-0.000393949362,1.68167862e-05,-0.0129891438,-0.00309559573,0.000518154642,0.000519565754,0.00313870673
8.64010374e-08,0.00324156787,-0.000508271041,1.85795052e-05,-0.0159740802,-0.00321864954,0.00063749262,0.000638963208,0.00328122644
8.73040165e-08,0.00346226874,-0.000545349962,1.84245218e-05,-0.0171233695,-0.00343769111,0.000683367561,0.00068493478,0.00350500369
8.82005864e-08,0.00375293079,-0.000598591287,1.73080189e-05,-0.0187471081,-0.00372599158,0.000748189681,0.000749884322,0.00380040795
8.91037573e-08,0.00411215983,-0.000702926307,1.23548016e-05,-0.0217165276,-0.00408076099,0.000866806575,0.000868661106,0.00417182412
9.00000572e-08,0.00439183554,-0.00072184368,1.09805496e-05,-0.0224716868,-0.00435945649,0.000896892861,0.000898867473,0.00445077502
9.09024749e-08,0.00456974749,-0.00071342435,1.6794329e-05,-0.0224410705,-0.00453756281,0.000895594846,0.000897642821,0.00462513226
9.18044663e-08,0.00451748213,-0.000667517073,1.91221734e-05,-0.0212413035,-0.00448717506,0.000847634233,0.000849652141,0.00456657306
9.27061166e-08,0.00432711979,-0.000607431808,2.02976626e-05,-0.0195477847,-0.00429936777,0.000779984567,0.000781911388,0.00436959393
9.36009599e-08,0.00408134516,-0.000544861774,2.17611814e-05,-0.0177361965,-0.00405629186,0.000707636218,0.000709447861,0.00411761172
9.45021341e-08,0.00378734409,-0.00048300362,2.30478581e-05,-0.0158936623,-0.00376499962,0.000634070637,0.000635746494,0.00381808839
9.54031592e-08,0.0034719035,-0.000428863365,2.06724471e-05,-0.0142222811,-0.00345197639,0.000567359429,0.000568891242,0.00349835176
9.63061666e-08,0.00354262814,-0.000554952596,2.12854702e-05,-0.0174435358,-0.00351760223,0.000696176034,0.000697741434,0.00358589453
9.72035323e-08,0.00377900526,-0.000594667101,2.18354617e-05,-0.0186744295,-0.00375220212,0.000745311335,0.00074697718,0.00382557009
9.81005996e-08,0.0041520563,-0.000666989654,2.07725116e-05,-0.0208579991,-0.00412206262,0.0008324941,0.000834319964,0.00420533925
9.90038629e-08,0.00453996006,-0.000785785902,1.29116879e-05,-0.0242175367,-0.00450490553,0.000966707337,0.000968701467,0.00460747909
9.9900177e-08,0.00486036995,-0.000804728479,1.37972247e-05,-0.0250143912,-0.00482430162,0.000998447741,0.00100057565,0.00492655807
1.00802559e-07,0.00510975998,-0.000798474241,2.02765987e-05,-0.0251100194,-0.00507374226,0.00100217145,0.00100440077,0.00517181006
1.01704494e-07,0.00503966631,-0.000739849347,2.50064131e-05,-0.0235745385,-0.00500604904,0.000940790447,0.000942981541,0.00509374508
1.02606045e-07,0.00482920557,-0.000669024594,2.72248271e-05,-0.0215924699,-0.00479858888,0.000861606161,0.000863698795,0.00487540373
1.03500767e-07,0.00449595321,-0.000591272081,2.69530665e-05,-0.0193132814,-0.00446871235,0.000770589302,0.000772531256,0.00453474634
1.04401813e-07,0.00413361238,-0.000521805137,2.77006584e-05,-0.0172117036,-0.00410943929,0.000686688156,0.000688468143,0.00416650924
1.05302689e-07,0.00379181048,-0.000464406534,2.30564438e-05,-0.0154323727,-0.00377020613,0.000615667035,0.000617294908,0.00382021357
1.06203238e-07,0.00385471852,-0.000602741202,2.64485716e-05,-0.0189516023,-0.00382753194,0.0007564067,0.000758064091,0.00390164727
1.07103673e-07,0.00413392577,-0.000648896734,2.65007366e-05,-0.0203865897,-0.00410467013,0.000813690625,0.000815463588,0.00418462801
1.08004286e-07,0.0044970396,-0.000727210776,2.40393729e-05,-0.0227096789,-0.00446436177,0.000906462704,0.000908387154,0.00455552176
1.08905098e-07,0.00488451775,-0.00078785402,2.26653538e-05,-0.0246159229,-0.0048491049,0.000982552434,0.000984636918,0.00494770061
1.0980596e-07,0.00531425746,-0.000884343812,1.53452911e-05,-0.027460346,-0.0052746423,0.00109615005,0.00109841384,0.00538735852
1.10700562e-07,0.00559273595,-0.000874134479,2.35793705e-05,-0.0274864696,-0.0055533063,0.00109708505,0.00109945878,0.00566068569
1.11602048e-07,0.00555156404,-0.000808944285,3.12641205e-05,-0.0258162003,-0.00551477424,0.00103030057,0.00103264801,0.0056102791
1.12503876e-07,0.00533075538,-0.000727390638,3.29768482e-05,-0.0235557053,-0.00529740347,0.000939982161,0.000942228213,0.00538025441
1.13406003e-07,0.00497917458,-0.000641184219,3.34560209e-05,-0.0210469011,-0.00494955125,0.000839785216,0.000841876045,0.00502039999
1.14301876e-07,0.00455145771,-0.000559883774,3.27257949e-05,-0.0185837727,-0.00452542765,0.00074144569,0.000743350908,0.00458588138
1.15204564e-07,0.00421027187,-0.000504382129,2.95558784e-05,-0.0168525409,-0.0041867342,0.000672344646,0.000674101636,0.00424047923
1.16100878e-07,0.00421535829,-0.000657909666,3.07812879e-05,-0.0206928831,-0.00418567708,0.00082595278,0.000827715322,0.00426650186
1.170039e-07,0.00451628305,-0.000705936574,3.3233413e-05,-0.0221964605,-0.00448444057,0.000885975053,0.000887858421,0.0045712431
1.17900576e-07,0.0049154656,-0.000800693466,2.97151983e-05,-0.0249666236,-0.00487951455,0.000996619193,0.000998664945,0.00498034086
1.18803932e-07,0.00534411753,-0.000865693088,2.96958224e-05,-0.0270231478,-0.00530522431,0.00107870833,0.00108092591,0.0054138617
1.1970036e-07,0.00579559896,-0.000975958945,2.02932661e-05,-0.0302335322,-0.00575193515,0.00120694043,0.00120934129,0.00587723362
1.20602778e-07,0.00613930169,-0.000964403211,2.9086088e-05,-0.0302917901,-0.00609582507,0.00120913838,0.00121167161,0.00621465565
1.21504655e-07,0.00608537113,-0.000884452951,3.66579989e-05,-0.0282399114,-0.0060451348,0.00112709542,0.00112959646,0.00614941807
1.22406078e-07,0.00588359777,-0.000794723688,4.02149708e-05,-0.0257944502,-0.00584711105,0.00102936915,0.00103177801,0.00593716479
1.2330058e-07,0.00550252432,-0.000695875788,4.04641687e-05,-0.0229401533,-0.00547029528,0.000915361445,0.00091760613,0.00554649929
1.24201406e-07,0.005032063,-0.000603594875,4.00656572e-05,-0.0201596711,-0.00500390053,0.000804340913,0.000806386843,0.00506829261
1.25102019e-07,0.0046438463,-0.000545638381,3.69196932e-05,-0.0183197167,-0.00461831201,0.00073090625,0.000732788667,0.00467593764
1.26003187e-07,0.0045699887,-0.000710813561,3.82479629e-05,-0.0223713089,-0.00453790823,0.000892995792,0.000894852355,0.00462509627
1.2690623e-07,0.00491883047,-0.000769882929,3.69010741e-05,-0.024199022,-0.00488410882,0.00096596786,0.000967960879,0.00497885274
1.27802934e-07,0.00530569162,-0.000866478018,3.43424072e-05,-0.0270025395,-0.00526679776,0.001077956,0.00108010158,0.00537608846
1.28706361e-07,0.00580576854,-0.000947152264,3.40469123e-05,-0.029522609,-0.00576324855,0.00117856346,0.00118090436,0.00588261888
1.29602924e-07,0.00629008748,-0.00106713478,2.78948519e-05,-0.0330087356,-0.00624238207,0.0013178176,0.00132034943,0.00638002784
1.30505413e-07,0.00666443072,-0.00105033105,3.30524636e-05,-0.0329667069,-0.00661709785,0.00131599704,0.00131866828,0.00674677142
1.31400782e-07,0.00661038328,-0.000958585821,4.41203556e-05,-0.030620059,-0.00656676247,0.00122216388,0.00122480236,0.00667967069
1.32302176e-07,0.00640715705,-0.000854737707,4.65852318e-05,-0.0278204698,-0.00636785162,0.00111027195,0.00111281879,0.00646408603
1.33203201e-07,0.00600724481,-0.000745409459,4.73123473e-05,-0.0246854406,-0.00597263123,0.000985038932,0.000987417623,0.00605350014
1.34103971e-07,0.00551208947,-0.000643562642,4.80142626e-05,-0.0216411855,-0.00548194474,0.000863472648,0.00086564742,0.0055497395
1.35004512e-07,0.00506322179,-0.000582160603,4.37665076e-05,-0.0196540393,-0.00503589154,0.000784169805,0.000786161572,0.00509676774
1.35905353e-07,0.00488994317,-0.000757939706,4.27388441e-05,-0.0238701906,-0.00485572223,0.000952879007,0.000954807624,0.00494851932
1.36801873e-07,0.00525219459,-0.000815735664,4.36347727e-05,-0.0256795175,-0.00521537267,0.00102511493,0.0010271807,0.00531534352
1.37705143e-07,0.0056860121,-0.000934086565,4.11665715e-05,-0.0290737953,-0.00564411039,0.00116071923,0.00116295181,0.00576237329
1.38602061e-07,0.0061908667,-0.00101536687,4.28632229e-05,-0.0316136666,-0.00614531082,0.00126212332,0.00126454666,0.00627372597
1.39505204e-07,0.0067193252,-0.00115512917,2.96979761e-05,-0.0356383137,-0.00666775761,0.00142290653,0.00142553255,0.00681795692
1.40401156e-07,0.00718763797,-0.00114182162,3.58584475e-05,-0.0357783437,-0.00713622794,0.00142833714,0.00143113375,0.00727785559
1.41303019e-07,0.00715676462,-0.00103717146,4.95418062e-05,-0.0331326984,-0.00710956418,0.00132253609,0.00132530794,0.0072316982
1.42204343e-07,0.00694748806,-0.00092063559,5.47261552e-05,-0.0300100893,-0.0069051152,0.0011977246,0.00120040357,0.00700843457
1.43105225e-07,0.00654292013,-0.000798456313,5.75922786e-05,-0.0265494306,-0.00650575676,0.00105946465,0.00106197722,0.00659171095
1.44005824e-07,0.00600781292,-0.000684886531,5.61444249e-05,-0.0231721364,-0.00597561915,0.000924587133,0.000926885456,0.00604698584
1.44906238e-07,0.00550723122,-0.000620642677,5.21585207e-05,-0.0210619327,-0.00547800694,0.000840376739,0.000842477307,0.00554233828
1.45800229e-07,0.00521247555,-0.000806986121,5.0820825e-05,-0.025419455,-0.00517603528,0.00101478405,0.0010167782,0.00527481854
1.46704963e-07,0.00561506813,-0.000869411335,5.5256387e-05,-0.0273850169,-0.0055758095,0.00109325873,0.00109540068,0.00568224599
1.47602748e-07,0.00606268458,-0.00100060762,4.74647277e-05,-0.0311139785,-0.00601782145,0.00124224996,0.00124455914,0.0061448851
1.4850005e-07,0.00659174891,-0.00108688115,4.61253076e-05,-0.0338028558,-0.00654301256,0.00134961141,0.00135211423,0.0066809125
1.4940332e-07,0.00716737332,-0.00124920346,3.85095445e-05,-0.0384385027,-0.00711168537,0.00153482272,0.00153754011,0.00727552284
1.50305922e-07,0.00767612457,-0.00123261567,4.04334569e-05,-0.0385372341,-0.00762069301,0.00153859282,0.00154148936,0.00777456524
1.51201306e-07,0.00770178065,-0.00112249271,5.5630866e-05,-0.0358119011,-0.00765073231,0.00142958392,0.00143247604,0.00778334824
1.52102629e-07,0.00748587446,-0.000988483895,6.12614822e-05,-0.0322461538,-0.00744035775,0.00128704835,0.00128984615,0.00755110388
1.53003498e-07,0.00705566118,-0.000851386052,6.56126067e-05,-0.0283870418,-0.00701597104,0.00113285623,0.00113548167,0.00710714555
1.53904082e-07,0.00650218455,-0.000726250233,6.77295757e-05,-0.0247024242,-0.00646794123,0.000985687341,0.000988096967,0.00654296803
1.54804411e-07,0.0059479177,-0.000661554281,6.33953459e-05,-0.0225269031,-0.00591670488,0.000898878376,0.000901076123,0.00598493091
1.55704512e-07,0.00556073571,-0.00060882722,5.80654196e-05,-0.0208189525,-0.00553194112,0.000830710342,0.000832758099,0.00559426705
1.56603889e-07,0.00595052075,-0.000917049008,6.01636893e-05,-0.0289118048,-0.00590908879,0.00115427283,0.00115647219,0.00602107098
1.57503436e-07,0.00642881868,-0.00106597005,5.44265931e-05,-0.0331143662,-0.00638104888,0.00132220157,0.00132457465,0.00651682162
1.58403168e-07,0.00696352124,-0.00115577143,5.14259482e-05,-0.0358968936,-0.00691173264,0.00143331352,0.00143587574,0.00705897162
1.59303127e-07,0.00761256926,-0.00134242454,4.5758643e-05,-0.0412142351,-0.00755279735,0.00164577232,0.00164856941,0.00773016224
1.60203228e-07,0.00815605372,-0.00132215954,4.59291696e-05,-0.041255977,-0.00809665747,0.00164725711,0.00165023908,0.00826265258
1.61103898e-07,0.00824938808,-0.00120556017,6.41130464e-05,-0.0384370945,-0.0081945799,0.00153448339,0.00153748378,0.00833725911
1.62005108e-07,0.00803584699,-0.00105470361,6.64213076e-05,-0.034452904,-0.00798724227,0.00137520813,0.00137811616,0.00810503845
1.62900321e-07,0.00759504735,-0.000903482549,7.33640773e-05,-0.0302304067,-0.00755284246,0.00120648075,0.00120921627,0.00764894812
1.6380244e-07,0.00700280536,-0.000763094111,7.44355202e-05,-0.0261258092,-0.00696668824,0.00104252124,0.00104503237,0.00704465302
1.64704957e-07,0.00639227498,-0.00069152267,7.40681789e-05,-0.023721939,-0.00635950831,0.000946592346,0.000948877558,0.0064299976
1.65601193e-07,0.00597797753,-0.000638738798,6.53494717e-05,-0.021985326,-0.00594765305,0.000877283217,0.000879413038,0.00601236003
1.66505771e-07,0.00631978037,-0.000975428906,7.00229357e-05,-0.0307408441,-0.00627571847,0.00122737248,0.00122963376,0.00639499716
1.67403783e-07,0.00676261447,-0.00112737762,5.8548987e-05,-0.034983132,-0.00671212202,0.00139690829,0.00139932528,0.00685619157
1.68301298e-07,0.00733595435,-0.00122480094,6.21456784e-05,-0.0379948542,-0.00728110739,0.00151718116,0.00151979417,0.00743775676
1.69204739e-07,0.00796821062,-0.0014328215,4.77190588e-05,-0.0438288487,-0.00790453932,0.00175031884,0.00175315395,0.00809614939
1.70100847e-07,0.00866690651,-0.001420154,5.23770832e-05,-0.044216726,-0.00860318289,0.00176560185,0.00176866904,0.00878264477
1.71002739e-07,0.00877504703,-0.00128795754,6.91486857e-05,-0.0410230942,-0.00871652336,0.0016378356,0.00164092377,0.00886933292
1.71903906e-07,0.00857749209,-0.00112412754,8.4433872e-05,-0.0367309712,-0.0085256779,0.00146623655,0.00146923885,0.00865125207
1.72804604e-07,0.00812257826,-0.000954791962,8.68966963e-05,-0.0320418365,-0.00807789957,0.00127884473,0.00128167346,0.00817896426
1.73704933e-07,0.00749592297,-0.000800009293,8.49008211e-05,-0.0275431145,-0.00745793519,0.00109912634,0.00110172458,0.00753897103
1.74605077e-07,0.00681664655,-0.000728949264,8.13037041e-05,-0.0250828806,-0.00678204376,0.00100095934,0.00100331523,0.00685599355
1.75504923e-07,0.00639269687,-0.000663762155,7.64278302e-05,-0.0230267942,-0.00636103999,0.000918870908,0.000921071768,0.00642751855
1.76404058e-07,0.0066484781,-0.00102087401,7.56893205e-05,-0.0322056413,-0.00660233595,0.00128592564,0.00128822565,0.00672682493
1.7730315e-07,0.0070948964,-0.00109992782,8.49596763e-05,-0.034630388,-0.00704523586,0.00138276817,0.00138521552,0.00718015419
