time_s,ALLIE_mJ,ALLKE_mJ,ALLAE_mJ,ALLSE_mJ,ALLPD_mJ,ALLDMD_mJ,ALLWK_mJ,ALLVD_mJ,ETOTAL_mJ
1.03680009e-06,6.4146775e-06,0.0087383315,2.63358788e-06,7.31773241e-07,3.04931632e-06,0,5.31336991e-05,1.58294336e-06,0.00873765722
1.03770276e-06,6.45335012e-06,0.0087383287,2.64394976e-06,7.55912197e-07,3.0534884e-06,0,5.32282829e-05,1.58528599e-06,0.00873765722
1.03860361e-06,6.50373158e-06,0.00873831194,2.65111225e-06,7.95511028e-07,3.05710842e-06,0,5.33303064e-05,1.58743285e-06,0.00873765722
1.03950651e-06,6.52944618e-06,0.00873832405,2.66256711e-06,8.07371009e-07,3.05950789e-06,0,5.3439584e-05,1.58962848e-06,0.00873765722
1.040401e-06,6.5434815e-06,0.00873834174,2.67377231e-06,8.07683591e-07,3.06202583e-06,0,5.35547624e-05,1.59172293e-06,0.00873765722
1.0413014e-06,6.59947818e-06,0.00873830821,2.6815153e-06,8.5501074e-07,3.06295215e-06,0,5.36725456e-05,1.59352498e-06,0.00873765722
1.0422051e-06,6.53501775e-06,0.00873843767,2.69170414e-06,7.5379927e-07,3.08951417e-06,0,5.37824162e-05,1.59892238e-06,0.00873765722
1.04310061e-06,6.47006482e-06,0.00873846188,2.69517682e-06,6.50888467e-07,3.12399948e-06,0,5.38159147e-05,1.61031778e-06,0.00873765722
1.04400033e-06,6.53613824e-06,0.00873839669,2.69657335e-06,7.10473387e-07,3.12909174e-06,0,5.38688255e-05,1.61709727e-06,0.00873765722
1.04490323e-06,6.55091299e-06,0.00873840135,2.6938701e-06,7.24030372e-07,3.13301234e-06,0,5.39447501e-05,1.62268032e-06,0.00873765722
1.0458042e-06,6.53193865e-06,0.00873844512,2.70396208e-06,6.90857235e-07,3.13711917e-06,0,5.40254623e-05,1.62766821e-06,0.00873765722
1.0467046e-06,6.60238675e-06,0.00873840228,2.71898966e-06,7.41833276e-07,3.14156364e-06,0,5.41004629e-05,1.63225502e-06,0.00873765722
1.04760602e-06,6.61900731e-06,0.00873842649,2.73973842e-06,7.27856047e-07,3.15141278e-06,0,5.41624067e-05,1.63635741e-06,0.00873765722
1.04850074e-06,6.61864351e-06,0.00873841345,2.74898389e-06,7.14409509e-07,3.15524994e-06,0,5.42028756e-05,1.64072469e-06,0.00873765722
1.04940602e-06,6.62685261e-06,0.00873840135,2.75250068e-06,7.16413126e-07,3.15793864e-06,0,5.42622147e-05,1.64467883e-06,0.00873765722
1.05030256e-06,6.65337939e-06,0.00873838551,2.76690753e-06,7.23393498e-07,3.16307842e-06,0,5.43373062e-05,1.64790583e-06,0.00873765722
1.05120216e-06,6.58241061e-06,0.0087384712,2.72010448e-06,6.54939299e-07,3.20736672e-06,0,5.43751521e-05,1.65420147e-06,0.00873765722
1.05210052e-06,6.57932969e-06,0.0087384684,2.72013926e-06,6.39135237e-07,3.22005508e-06,0,5.43749338e-05,1.65990002e-06,0.00873765722
1.05300069e-06,6.56642533e-06,0.00873847492,2.72261514e-06,6.19769878e-07,3.22404048e-06,0,5.4376138e-05,1.66477378e-06,0.00873765722
1.05390404e-06,6.59534408e-06,0.00873844139,2.72430566e-06,6.44741135e-07,3.22629717e-06,0,5.43759961e-05,1.66865448e-06,0.00873765722
1.0548041e-06,6.60888236e-06,0.00873842463,2.72059606e-06,6.60650414e-07,3.22763617e-06,0,5.43759961e-05,1.67218468e-06,0.00873765722
1.05570075e-06,6.5963286e-06,0.00873843394,2.72093007e-06,6.46604349e-07,3.22879418e-06,0,5.43760543e-05,1.6754575e-06,0.00873765722
1.05660388e-06,6.57701594e-06,0.00873844977,2.72502211e-06,6.22351706e-07,3.22964183e-06,0,5.43760543e-05,1.67854535e-06,0.00873765722
1.05750632e-06,6.56699922e-06,0.00873845723,2.72354464e-06,6.1287659e-07,3.2305777e-06,0,5.43760543e-05,1.68144845e-06,0.00873765722
1.05840331e-06,6.57854116e-06,0.00873844326,2.72122793e-06,6.25916414e-07,3.2313967e-06,0,5.43761271e-05,1.68416511e-06,0.00873765815
1.05930417e-06,6.61589957e-06,0.00873840321,2.72396028e-06,6.59529576e-07,3.23240988e-06,0,5.43761271e-05,1.68676104e-06,0.00873765815
1.06020286e-06,6.58724275e-06,0.00873842929,2.72643592e-06,6.27292025e-07,3.23351492e-06,0,5.43761271e-05,1.6892925e-06,0.00873765815
1.06110065e-06,6.5797276e-06,0.00873843394,2.72245688e-06,6.23047015e-07,3.23422387e-06,0,5.43761271e-05,1.69183045e-06,0.00873765815
1.06200446e-06,6.58408862e-06,0.00873842742,2.72113061e-06,6.27944985e-07,3.23501308e-06,0,5.43761271e-05,1.69426301e-06,0.00873765815
1.0629002e-06,6.57282044e-06,0.0087384358,2.7245128e-06,6.12938834e-07,3.23536892e-06,0,5.43761344e-05,1.69675889e-06,0.00873765815
1.06380276e-06,6.57380588e-06,0.00873843208,2.72554416e-06,6.12448446e-07,3.23581321e-06,0,5.43761344e-05,1.69912835e-06,0.00873765815
1.06470304e-06,6.61130662e-06,0.00873839203,2.72454895e-06,6.50395407e-07,3.23636209e-06,0,5.43761344e-05,1.70132535e-06,0.00873765815
1.06560094e-06,6.58579256e-06,0.00873841625,2.72118541e-06,6.27812369e-07,3.23679478e-06,0,5.43761344e-05,1.70330441e-06,0.00873765815
1.06650191e-06,6.55971417e-06,0.00873843953,2.72766488e-06,5.94755079e-07,3.2372941e-06,0,5.43761344e-05,1.70541193e-06,0.00873765815
1.0674047e-06,6.60081378e-06,0.00873841066,2.7313838e-06,6.31148566e-07,3.23828158e-06,0,5.43950227e-05,1.70747353e-06,0.00873765815
1.06830237e-06,6.62101138e-06,0.00873841997,2.7427875e-06,6.38896267e-07,3.2393275e-06,0,5.44371906e-05,1.70941826e-06,0.00873765815
1.06920425e-06,6.64981371e-06,0.00873842929,2.75598222e-06,6.51802111e-07,3.24202961e-06,0,5.44986542e-05,1.71141437e-06,0.00873765815
1.07010351e-06,6.71669295e-06,0.008738406,2.77578329e-06,6.95399251e-07,3.24551047e-06,0,5.45831135e-05,1.71336865e-06,0.00873765815
1.07100391e-06,6.73461273e-06,0.00873841904,2.78671723e-06,6.98654844e-07,3.24924054e-06,0,5.4657361e-05,1.71541581e-06,0.00873765815
1.07190601e-06,6.77425078e-06,0.00873840507,2.79867936e-06,7.22046991e-07,3.25352426e-06,0,5.4742959e-05,1.71764634e-06,0.00873765815
1.07280232e-06,6.7810638e-06,0.00873841997,2.8158629e-06,7.09218398e-07,3.25598239e-06,0,5.48145508e-05,1.71980162e-06,0.00873765815
1.07370147e-06,6.78769766e-06,0.00873842742,2.82661767e-06,7.03348121e-07,3.25773181e-06,0,5.48974676e-05,1.72198759e-06,0.00873765908
1.0746063e-06,6.8277518e-06,0.00873841904,2.82604992e-06,7.42377267e-07,3.25932456e-06,0,5.49933902e-05,1.72471312e-06,0.00873765908
1.07550068e-06,6.87153579e-06,0.00873840787,2.82663382e-06,7.84258759e-07,3.2606431e-06,0,5.5101973e-05,1.7272954e-06,0.00873765908
1.0764013e-06,6.87043894e-06,0.00873841532,2.82618475e-06,7.80682001e-07,3.26357235e-06,0,5.52263227e-05,1.73042031e-06,0.00873765908
1.07730432e-06,6.91317337e-06,0.00873841718,2.82945234e-06,8.17394323e-07,3.26632653e-06,0,5.53434111e-05,1.73332649e-06,0.00873765908
1.07820017e-06,6.96218967e-06,0.00873841159,2.83276563e-06,8.61746344e-07,3.26767736e-06,0,5.5476241e-05,1.7357595e-06,0.00873765908
1.07910421e-06,6.99827615e-06,0.00873843394,2.8403681e-06,8.88126351e-07,3.2697817e-06,0,5.56271953e-05,1.73802891e-06,0.00873765908
1.08000245e-06,7.06400488e-06,0.00873841811,2.85873261e-06,9.33504623e-07,3.27176781e-06,0,5.57868261e-05,1.74061211e-06,0.00873765908
1.08090615e-06,7.11980147e-06,0.00873840041,2.86762702e-06,9.78609364e-07,3.27356497e-06,0,5.59521541e-05,1.74374668e-06,0.00873765908
1.0818012e-06,7.16723889e-06,0.00873840321,2.87415946e-06,1.01844523e-06,3.27463431e-06,0,5.61238849e-05,1.74602064e-06,0.00873765908
1.08270615e-06,7.23478934e-06,0.00873840041,2.89277796e-06,1.06394714e-06,3.27806447e-06,0,5.63157555e-05,1.74828824e-06,0.00873765908
1.08360246e-06,7.3441397e-06,0.00873840693,2.92913091e-06,1.12547468e-06,3.28953388e-06,0,5.65463743e-05,1.7504376e-06,0.00873765908
1.08450638e-06,7.47190825e-06,0.00873842649,2.97281895e-06,1.1751182e-06,3.32397099e-06,0,5.68174546e-05,1.75248181e-06,0.00873765908
1.08540473e-06,7.68282553e-06,0.00873840507,3.02457624e-06,1.27240935e-06,3.38583982e-06,0,5.71227611e-05,1.75539935e-06,0.00873765908
1.08630445e-06,7.90927606e-06,0.00873841159,3.06823608e-06,1.33512719e-06,3.5059129e-06,0,5.74451442e-05,1.75783305e-06,0.00873765908
1.08720349e-06,8.16814281e-06,0.00873841718,3.08789117e-06,1.30929106e-06,3.77096103e-06,0,5.77102073e-05,1.76121023e-06,0.00873765908
1.08810355e-06,7.88268699e-06,0.00873881765,2.97790984e-06,9.05434206e-07,3.99934288e-06,0,5.77422725e-05,1.78747189e-06,0.00873766094
1.08900406e-06,7.88200668e-06,0.00873880927,2.9741675e-06,8.22225161e-07,4.08561391e-06,0,5.77422725e-05,1.79685321e-06,0.00873766094
1.08990139e-06,7.94998687e-06,0.00873873476,2.97255292e-06,8.55592816e-07,4.12184181e-06,0,5.77422725e-05,1.80351265e-06,0.00873766094
1.09080099e-06,8.01584792e-06,0.00873866305,2.97348242e-06,8.53780136e-07,4.18858508e-06,0,5.77427127e-05,1.80891993e-06,0.00873766094
1.09170412e-06,8.00558973e-06,0.00873866864,2.96492249e-06,8.36282652e-07,4.20438437e-06,0,5.77427127e-05,1.81361452e-06,0.00873766094
1.09260259e-06,8.02321392e-06,0.00873864722,2.97101633e-06,8.4271062e-07,4.20948709e-06,0,5.77427127e-05,1.8180607e-06,0.00873766094
1.09350049e-06,8.04658794e-06,0.00873862021,2.97434212e-06,8.604394e-07,4.2118063e-06,0,5.77427309e-05,1.82175609e-06,0.00873766094
1.09440612e-06,7.99259851e-06,0.0087386705,2.96855183e-06,8.08737411e-07,4.21530876e-06,0,5.77427309e-05,1.82516112e-06,0.00873766094
1.09530401e-06,7.96740915e-06,0.00873869192,2.96485996e-06,7.83377857e-07,4.21917093e-06,0,5.77427309e-05,1.82844224e-06,0.00873766188
1.09620566e-06,8.03813964e-06,0.00873861834,2.9719813e-06,8.44102487e-07,4.2220554e-06,0,5.77427309e-05,1.831399e-06,0.00873766188
1.09710174e-06,8.06377193e-06,0.00873860624,2.98094028e-06,8.55722874e-07,4.227109e-06,0,5.77613027e-05,1.83406746e-06,0.00873766188
1.0980043e-06,8.04124647e-06,0.00873864815,2.98310806e-06,8.21388994e-07,4.23674919e-06,0,5.77871542e-05,1.83685881e-06,0.00873766188
1.0989055e-06,8.06383559e-06,0.0087386528,2.99800422e-06,8.18132548e-07,4.2476986e-06,0,5.78222389e-05,1.83956911e-06,0.00873766188
1.09980238e-06,8.12129747e-06,0.00873863045,3.0278286e-06,8.2794935e-07,4.26551924e-06,0,5.78625113e-05,1.84211694e-06,0.00873766188
1.10070482e-06,8.17107411e-06,0.00873862207,3.05896674e-06,8.27743747e-07,4.28436351e-06,0,5.79078915e-05,1.84457974e-06,0.00873766188
1.10160533e-06,8.16589181e-06,0.00873864628,3.06217612e-06,8.04104673e-07,4.29961074e-06,0,5.79283769e-05,1.84787109e-06,0.00873766188
1.10250369e-06,8.19495926e-06,0.00873861462,3.06576476e-06,8.26961525e-07,4.30223281e-06,0,5.79283769e-05,1.8506114e-06,0.00873766188
1.10340125e-06,8.18171702e-06,0.00873862486,3.07167966e-06,8.05681566e-07,4.30435603e-06,0,5.79283769e-05,1.85307681e-06,0.00873766188
1.1043004e-06,8.13756014e-06,0.00873866677,3.06643574e-06,7.65120944e-07,4.30600358e-06,0,5.79283769e-05,1.85557633e-06,0.00873766188
1.10520284e-06,8.17533328e-06,0.00873862673,3.05912363e-06,8.08489688e-07,4.30772025e-06,0,5.79285042e-05,1.85796125e-06,0.00873766188
1.10610449e-06,8.21155663e-06,0.00873858761,3.06586458e-06,8.36494223e-07,4.30919772e-06,0,5.79285042e-05,1.8600964e-06,0.00873766188
1.10700398e-06,8.16588908e-06,0.00873863138,3.06903348e-06,7.86443536e-07,4.31041235e-06,0,5.79285188e-05,1.86228237e-06,0.00873766188
