time_s,ALLIE_mJ,ALLKE_mJ,ALLAE_mJ,ALLSE_mJ,ALLPD_mJ,ALLDMD_mJ,ALLWK_mJ,ALLVD_mJ,ETOTAL_mJ
4.09503599e-07,8.0756746e-07,0.00873764325,3.34716844e-07,2.57233438e-07,2.15617177e-07,0,1.88431368e-05,3.87940382e-08,0.00873762928
4.10406528e-07,8.50239189e-07,0.00873764046,3.40801165e-07,2.89709249e-07,2.19728747e-07,0,1.8959232e-05,3.91363564e-08,0.00873762928
4.11301869e-07,8.7899906e-07,0.00873764511,3.45256808e-07,3.10343552e-07,2.23398686e-07,0,1.90819555e-05,3.94711748e-08,0.00873762928
4.12202382e-07,8.86945145e-07,0.0087376507,3.48114611e-07,3.10655253e-07,2.28175253e-07,0,1.91916224e-05,3.97878885e-08,0.00873762928
4.13101844e-07,8.73347005e-07,0.00873765256,3.50146877e-07,2.91144119e-07,2.32055996e-07,0,1.92813532e-05,4.00786639e-08,0.00873762928
4.1400051e-07,8.73603426e-07,0.00873764791,3.59470363e-07,2.77526908e-07,2.36606184e-07,0,1.93480992e-05,4.03479632e-08,0.00873762928
4.14904008e-07,8.66025573e-07,0.00873764232,3.69475515e-07,2.5512125e-07,2.41428836e-07,0,1.93938413e-05,4.06023126e-08,0.00873762928
4.15802617e-07,8.50407332e-07,0.00873764139,3.76512105e-07,2.29941193e-07,2.43953991e-07,0,1.94235272e-05,4.08476311e-08,0.00873762928
4.16701511e-07,8.31672139e-07,0.00873764884,3.80677506e-07,2.02651464e-07,2.48343156e-07,0,1.94470922e-05,4.10936423e-08,0.00873762928
4.17605662e-07,8.33213164e-07,0.00873765349,3.75809947e-07,2.04062715e-07,2.53340517e-07,0,1.95172561e-05,4.13743813e-08,0.00873762928
4.18503021e-07,8.43323392e-07,0.00873765443,3.64192005e-07,2.25780795e-07,2.53350606e-07,0,1.95975008e-05,4.17812736e-08,0.00873762928
4.1940018e-07,8.83658458e-07,0.00873764511,3.63404382e-07,2.66659839e-07,2.53594266e-07,0,1.9690895e-05,4.2145043e-08,0.00873762928
4.20302314e-07,9.28478528e-07,0.00873764232,3.7062523e-07,2.987004e-07,2.59152927e-07,0,1.98046564e-05,4.24970743e-08,0.00873762928
4.21203453e-07,9.62608624e-07,0.00873764418,3.75960781e-07,3.23467958e-07,2.63179913e-07,0,1.99308633e-05,4.28596749e-08,0.00873762928
4.2210047e-07,9.70183464e-07,0.00873765163,3.78901973e-07,3.22749287e-07,2.68532176e-07,0,2.00420109e-05,4.32092193e-08,0.00873762928
4.23003655e-07,9.57296379e-07,0.00873765349,3.81376793e-07,3.03241194e-07,2.7267842e-07,0,2.01333187e-05,4.36187939e-08,0.00873762928
4.23903685e-07,9.57732368e-07,0.00873764977,3.9194228e-07,2.87390634e-07,2.78399483e-07,0,2.0201529e-05,4.39840449e-08,0.00873762928
4.24801044e-07,9.51589641e-07,0.00873764325,4.03735186e-07,2.64610492e-07,2.83243963e-07,0,2.02474221e-05,4.42965664e-08,0.00873762928
4.25704968e-07,9.36794947e-07,0.00873764139,4.11392193e-07,2.39412685e-07,2.85990097e-07,0,2.02770079e-05,4.45770141e-08,0.00873762928
4.26602725e-07,9.09979235e-07,0.00873764791,4.1385951e-07,2.08614495e-07,2.8750523e-07,0,2.02960218e-05,4.48371331e-08,0.00873762928
4.27503807e-07,8.80721927e-07,0.00873765722,4.08809086e-07,1.76890055e-07,2.95022744e-07,0,2.03540239e-05,4.61500846e-08,0.00873762928
4.28404519e-07,8.98248686e-07,0.00873766001,3.97461292e-07,2.05193359e-07,2.95593992e-07,0,2.04342286e-05,4.71888235e-08,0.00873762928
4.29301679e-07,9.46278476e-07,0.00873764977,3.94080473e-07,2.55864791e-07,2.96333241e-07,0,2.05287033e-05,4.77953819e-08,0.00873762928
4.30203329e-07,9.80821028e-07,0.00873764604,3.97006659e-07,2.8324385e-07,3.0057052e-07,0,2.06339591e-05,4.83893068e-08,0.00873762928
4.31101455e-07,1.02247463e-06,0.00873764604,4.02976752e-07,3.12200399e-07,3.07297512e-07,0,2.07441499e-05,4.89240861e-08,0.00873762928
4.32002309e-07,1.0085962e-06,0.00873765536,4.03894035e-07,2.92254327e-07,3.12447838e-07,0,2.08311249e-05,4.94026722e-08,0.00873762928
4.3290521e-07,9.87343356e-07,0.00873765722,4.07306629e-07,2.63956224e-07,3.16080502e-07,0,2.08949132e-05,4.98431589e-08,0.00873762928
4.33805639e-07,9.65609502e-07,0.00873765629,4.11360304e-07,2.35481323e-07,3.18767889e-07,0,2.0941523e-05,5.02573343e-08,0.00873762928
4.34701775e-07,9.66387347e-07,0.00873764604,4.21563783e-07,2.22227783e-07,3.22595781e-07,0,2.09747686e-05,5.06363236e-08,0.00873762928
4.35604733e-07,9.52914661e-07,0.00873764418,4.24559772e-07,2.03499695e-07,3.24855165e-07,0,2.09975169e-05,5.09964728e-08,0.00873762928
4.36500869e-07,9.59235763e-07,0.00873765908,4.4851231e-07,1.7111779e-07,3.39605634e-07,0,2.10209964e-05,5.17339949e-08,0.00873762928
4.37401752e-07,9.59031354e-07,0.0087376656,4.64027977e-07,1.33543011e-07,3.61460337e-07,0,2.10327798e-05,5.34452766e-08,0.00873762928
4.38300248e-07,9.57682346e-07,0.00873767305,4.8693289e-07,9.88572069e-08,3.7189227e-07,0,2.10398339e-05,5.79536348e-08,0.00873762928
4.39204797e-07,9.36585934e-07,0.00873769354,4.81552433e-07,7.64085044e-08,3.78625003e-07,0,2.10588805e-05,6.9925548e-08,0.00873763021
4.40105566e-07,9.43824148e-07,0.00873769075,4.83219708e-07,8.00788484e-08,3.8052562e-07,0,2.10847375e-05,7.5228904e-08,0.00873763021
4.41001617e-07,9.56724648e-07,0.00873768423,4.87365924e-07,8.85900917e-08,3.80768597e-07,0,2.11124843e-05,7.93677586e-08,0.00873763021
4.41904461e-07,9.77096647e-07,0.00873770751,4.98335282e-07,9.17463581e-08,3.87015035e-07,0,2.11698389e-05,8.29155624e-08,0.00873763021
4.42803753e-07,9.65466256e-07,0.00873771496,4.99680255e-07,7.85223691e-08,3.87263697e-07,0,2.11698389e-05,8.66761738e-08,0.00873762928
4.43702675e-07,9.65846311e-07,0.0087377103,5.01667103e-07,7.68810295e-08,3.87298172e-07,0,2.11698152e-05,8.9704109e-08,0.00873762928
4.44601596e-07,9.78224307e-07,0.0087376954,5.02790783e-07,8.81276208e-08,3.87305931e-07,0,2.11698152e-05,9.22467009e-08,0.00873762928
4.45500348e-07,9.77938157e-07,0.00873769354,5.04079765e-07,8.65432384e-08,3.8731514e-07,0,2.11698152e-05,9.44423846e-08,0.00873762928
4.46405892e-07,9.75923854e-07,0.00873769354,5.04891545e-07,8.37112637e-08,3.8732108e-07,0,2.11698152e-05,9.63882556e-08,0.00873762928
4.47301147e-07,9.68774884e-07,0.00873769447,5.06339688e-07,7.51065059e-08,3.87328669e-07,0,2.11688912e-05,9.93142635e-08,0.00873762928
4.48204247e-07,9.73299962e-07,0.00873769354,5.08916514e-07,7.69182336e-08,3.87465207e-07,0,2.11807001e-05,1.00853228e-07,0.00873762928
4.49106011e-07,9.85990255e-07,0.00873769075,5.13175053e-07,8.50619415e-08,3.87753261e-07,0,2.12051764e-05,1.02269624e-07,0.00873762928
4.50002887e-07,1.01063779e-06,0.00873768143,5.2072096e-07,1.01615129e-07,3.88301714e-07,0,2.12401446e-05,1.03593528e-07,0.00873762928
4.50902121e-07,1.03360264e-06,0.00873767864,5.32118065e-07,1.12363239e-07,3.89121311e-07,0,2.12872383e-05,1.04857264e-07,0.00873762928
4.51803373e-07,1.06018217e-06,0.00873768236,5.50273455e-07,1.18516418e-07,3.91392348e-07,0,2.134442e-05,1.0617655e-07,0.00873762928
4.52705507e-07,1.08328015e-06,0.00873768888,5.67073073e-07,1.23558976e-07,3.92648133e-07,0,2.1410764e-05,1.07420938e-07,0.00873762928
4.5360045e-07,1.12027431e-06,0.00873768888,5.86515739e-07,1.39087277e-07,3.94671332e-07,0,2.14871761e-05,1.08647122e-07,0.00873762928
4.54506022e-07,1.16061005e-06,0.0087376805,6.04442107e-07,1.57008188e-07,3.99159802e-07,0,2.15717173e-05,1.10257879e-07,0.00873762928
4.55401732e-07,1.19902552e-06,0.00873767771,6.23681558e-07,1.73972452e-07,4.01371494e-07,0,2.1661519e-05,1.11773645e-07,0.00873762928
4.56306793e-07,1.17918853e-06,0.0087376805,6.04098943e-07,1.65495862e-07,4.09593667e-07,0,2.17477027e-05,1.15659255e-07,0.00873763021
4.57205431e-07,1.20001664e-06,0.0087376833,6.19075024e-07,1.70997339e-07,4.09944278e-07,0,2.18282148e-05,1.19366561e-07,0.00873763021
4.58104665e-07,1.15581679e-06,0.00873769633,5.89769058e-07,1.4875279e-07,4.17294928e-07,0,2.18894929e-05,1.22084003e-07,0.00873763021
4.59002877e-07,1.15475677e-06,0.00873769633,5.86333783e-07,1.49886134e-07,4.18536928e-07,0,2.19308749e-05,1.24853045e-07,0.00873763021
4.59901969e-07,1.17635932e-06,0.0087376833,5.8757513e-07,1.69736239e-07,4.19047922e-07,0,2.19828016e-05,1.27645976e-07,0.00873763021
4.60805637e-07,1.1859122e-06,0.00873768143,5.92636809e-07,1.68722963e-07,4.24552411e-07,0,2.20431793e-05,1.30757357e-07,0.00873763021
4.61701319e-07,1.20297477e-06,0.00873768236,6.04934826e-07,1.66518134e-07,4.31521755e-07,0,2.21079426e-05,1.34361201e-07,0.00873763021
4.62604731e-07,1.20864922e-06,0.00873768982,6.16613534e-07,1.51766542e-07,4.40269105e-07,0,2.21688279e-05,1.37519322e-07,0.00873763021
4.63505643e-07,1.21980554e-06,0.00873769075,6.33545483e-07,1.3842245e-07,4.47837635e-07,0,2.22245526e-05,1.39490226e-07,0.00873763021
4.64402177e-07,1.23285122e-06,0.00873768609,6.4393214e-07,1.36443248e-07,4.52475859e-07,0,2.22806666e-05,1.41138514e-07,0.00873763021
4.65304169e-07,1.25103134e-06,0.00873767864,6.51002438e-07,1.44561355e-07,4.55467614e-07,0,2.2339007e-05,1.42586217e-07,0.00873763021
4.66203403e-07,1.26752388e-06,0.00873767398,6.57487419e-07,1.52438787e-07,4.5759765e-07,0,2.23986317e-05,1.43862209e-07,0.00873763021
4.67103604e-07,1.27294334e-06,0.00873767864,6.66441792e-07,1.46683206e-07,4.59818352e-07,0,2.24582072e-05,1.45028551e-07,0.00873763021
4.68001076e-07,1.27861017e-06,0.00873768423,6.73599573e-07,1.43211196e-07,4.61799374e-07,0,2.25179574e-05,1.46112939e-07,0.00873763021
4.68902215e-07,1.29278783e-06,0.00873768516,6.80795893e-07,1.47673376e-07,4.6431856e-07,0,2.25847616e-05,1.47134472e-07,0.00873763021
4.69800369e-07,1.32428124e-06,0.00873767585,6.8949214e-07,1.68555161e-07,4.66233985e-07,0,2.26644406e-05,1.48082393e-07,0.00873763021
4.70705231e-07,1.35438654e-06,0.00873767212,7.00947737e-07,1.8514632e-07,4.68292484e-07,0,2.27562832e-05,1.49054245e-07,0.00873763021
4.71605006e-07,1.3702554e-06,0.00873767398,6.99313091e-07,1.98854494e-07,4.72087777e-07,0,2.28465942e-05,1.50021251e-07,0.00873763021
4.72503359e-07,1.39120152e-06,0.0087376805,7.05703314e-07,2.06693002e-07,4.78805248e-07,0,2.29317247e-05,1.51059623e-07,0.00873763021
4.73404782e-07,1.41673479e-06,0.00873768236,7.17847115e-07,2.17430582e-07,4.8145705e-07,0,2.30270107e-05,1.52206198e-07,0.00873763021
4.743018e-07,1.44946557e-06,0.00873768143,7.37805578e-07,2.27685021e-07,4.83975043e-07,0,2.31307913e-05,1.53300277e-07,0.00873763021
4.75204786e-07,1.49402968e-06,0.00873767398,7.58746751e-07,2.47523417e-07,4.87759507e-07,0,2.32441198e-05,1.54403594e-07,0.00873763021
4.76103168e-07,1.54011059e-06,0.00873768143,7.82064035e-07,2.53757975e-07,5.0428855e-07,0,2.33619285e-05,1.56455869e-07,0.00873763021
4.77006438e-07,1.55065379e-06,0.00873770472,8.06048945e-07,2.22315165e-07,5.22289724e-07,0,2.34635827e-05,1.64273388e-07,0.00873762928
4.77906383e-07,1.55410953e-06,0.00873771682,8.09221547e-07,2.1779752e-07,5.27090492e-07,0,2.35781135e-05,1.72492122e-07,0.00873763021
4.78803372e-07,1.52961741e-06,0.00873772521,7.97728319e-07,1.93327892e-07,5.38561153e-07,0,2.36431079e-05,1.8181322e-07,0.00873763021
4.79703374e-07,1.55292651e-06,0.00873772241,7.9651187e-07,1.99064232e-07,5.57350404e-07,0,2.37070944e-05,1.88716541e-07,0.00873762928
4.80603546e-07,1.57175498e-06,0.00873771589,8.03561761e-07,1.9657034e-07,5.71622877e-07,0,2.37827699e-05,1.94353888e-07,0.00873762928
4.81504458e-07,1.62336823e-06,0.0087377103,8.17951843e-07,2.31709862e-07,5.73706529e-07,0,2.3876737e-05,1.9816521e-07,0.00873762928
4.82402754e-07,1.61851608e-06,0.00873771962,8.03162436e-07,2.25924765e-07,5.89428851e-07,0,2.3971148e-05,2.01612963e-07,0.00873762928
4.83300084e-07,1.53077224e-06,0.00873780251,7.83991993e-07,1.31869129e-07,6.14911073e-07,0,2.39953533e-05,2.0975807e-07,0.00873763021
4.84206282e-07,1.52876646e-06,0.00873779971,7.81225367e-07,1.26063767e-07,6.21477341e-07,0,2.39953533e-05,2.1479498e-07,0.00873763021
4.85102305e-07,1.55421958e-06,0.00873776991,7.84102212e-07,1.47365952e-07,6.22751372e-07,0,2.39953533e-05,2.18724395e-07,0.00873763021
4.86000658e-07,1.55073803e-06,0.00873776991,7.84573558e-07,1.4331691e-07,6.22847551e-07,0,2.39953533e-05,2.22063278e-07,0.00873763021
4.86905208e-07,1.54355644e-06,0.00873777457,7.85463783e-07,1.35122093e-07,6.22970504e-07,0,2.39953533e-05,2.25077429e-07,0.00873763021
4.87801799e-07,1.53868677e-06,0.00873777643,7.85158818e-07,1.3052879e-07,6.22999096e-07,0,2.39953533e-05,2.27744835e-07,0.00873763021
4.88700266e-07,1.53979249e-06,0.0087377727,7.85906195e-07,1.30878206e-07,6.23008077e-07,0,2.39953533e-05,2.30101236e-07,0.00873763021
4.89605611e-07,1.53904102e-06,0.00873777177,7.87892191e-07,1.28124995e-07,6.23023766e-07,0,2.39953533e-05,2.3222654e-07,0.00873763021
4.90504078e-07,1.541708e-06,0.00873776712,7.88455907e-07,1.30205308e-07,6.23046787e-07,0,2.39953533e-05,2.34116811e-07,0.00873763021
4.91402488e-07,1.54840131e-06,0.00873775873,7.89260241e-07,1.36090264e-07,6.2305088e-07,0,2.39953533e-05,2.35925825e-07,0.00873763021
4.92300956e-07,1.54445172e-06,0.0087377606,7.89913315e-07,1.31480476e-07,6.23057986e-07,0,2.39953533e-05,2.37626296e-07,0.00873763021
4.93206244e-07,1.53574445e-06,0.00873776805,7.91065702e-07,1.21616097e-07,6.23062647e-07,0,2.39953533e-05,2.39222004e-07,0.00873763021
4.94104881e-07,1.5323152e-06,0.00873776991,7.91165576e-07,1.18082319e-07,6.23067308e-07,0,2.39953533e-05,2.40795885e-07,0.00873763021
4.95003405e-07,1.54465158e-06,0.00873775594,7.91911248e-07,1.29635879e-07,6.23104427e-07,0,2.39953533e-05,2.42267816e-07,0.00873763021
4.95901702e-07,1.54312886e-06,0.00873775594,7.93033337e-07,1.26987402e-07,6.23108178e-07,0,2.39953533e-05,2.43718489e-07,0.00873763021
4.9680034e-07,1.54631175e-06,0.00873775408,7.95170592e-07,1.27999641e-07,6.23141432e-07,0,2.4000974e-05,2.45124312e-07,0.00873763021
4.9770199e-07,1.5477882e-06,0.00873775966,7.97691996e-07,1.26626347e-07,6.23469816e-07,0,2.40201789e-05,2.46523342e-07,0.00873763021
4.986004e-07,1.56239764e-06,0.0087377578,8.04894853e-07,1.33484235e-07,6.24018526e-07,0,2.40523659e-05,2.47848703e-07,0.00873763021
4.99501539e-07,1.57387194e-06,0.00873776246,8.12659323e-07,1.36719891e-07,6.2449277e-07,0,2.40966401e-05,2.49111594e-07,0.00873763021
5.00401541e-07,1.60398611e-06,0.00873775501,8.20861771e-07,1.58218384e-07,6.24905965e-07,0,2.41501966e-05,2.50385028e-07,0.00873763021
5.01306772e-07,1.64290975e-06,0.00873774383,8.31521049e-07,1.86034185e-07,6.2535446e-07,0,2.42142105e-05,2.51595907e-07,0.00873763021
5.02200123e-07,1.68146812e-06,0.00873775035,8.60142279e-07,1.92897744e-07,6.2842804e-07,0,2.42886199e-05,2.53612853e-07,0.00873763021
5.03102399e-07,1.71033832e-06,0.00873775594,8.81584754e-07,1.98358165e-07,6.30395391e-07,0,2.43746417e-05,2.55421497e-07,0.00873763021
5.04003367e-07,1.75461321e-06,0.00873775594,9.06614162e-07,2.12547491e-07,6.35451556e-07,0,2.44691801e-05,2.56810978e-07,0.00873763021
5.04900356e-07,1.8023544e-06,0.00873775221,9.27973929e-07,2.3736294e-07,6.37017592e-07,0,2.45714909e-05,2.57955833e-07,0.00873763021
5.05804564e-07,1.85604506e-06,0.00873775128,9.55111318e-07,2.58338076e-07,6.42595637e-07,0,2.46823474e-05,2.59088011e-07,0.00873763021
5.06705021e-07,1.85234967e-06,0.00873774849,9.34340221e-07,2.58585914e-07,6.59423563e-07,0,2.47894131e-05,2.63783534e-07,0.00873763021
5.07605762e-07,1.87869921e-06,0.00873775501,9.36991057e-07,2.81839135e-07,6.59869045e-07,0,2.49023415e-05,2.66430845e-07,0.00873763021
5.0850042e-07,1.82359747e-06,0.00873777177,9.15744181e-07,2.41558951e-07,6.66294341e-07,0,2.49843415e-05,2.68711432e-07,0.00873763021
5.09406107e-07,1.83202087e-06,0.00873776898,9.16181762e-07,2.45101717e-07,6.70737393e-07,0,2.50531903e-05,2.71402143e-07,0.00873763021
5.10300197e-07,1.84706448e-06,0.00873776246,9.17525995e-07,2.46954187e-07,6.82584357e-07,0,2.51269175e-05,2.77776195e-07,0.00873763021
5.11201335e-07,1.86571879e-06,0.00873775966,9.24209473e-07,2.46707913e-07,6.94801372e-07,0,2.5205225e-05,2.82522848e-07,0.00873763021
5.12104464e-07,1.88215461e-06,0.00873775594,9.41636586e-07,2.30482115e-07,7.1003592e-07,0,2.52769933e-05,2.87668939e-07,0.00873763021
5.13000998e-07,1.89048876e-06,0.00873775966,9.52277901e-07,2.2314893e-07,7.15061901e-07,0,2.53504368e-05,2.90614224e-07,0.00873763021
5.13903672e-07,1.89854757e-06,0.00873776712,9.65454888e-07,2.10334591e-07,7.22758159e-07,0,2.54240422e-05,2.96113512e-07,0.00873763021
5.14800604e-07,1.91571371e-06,0.00873776153,9.69733378e-07,2.21159908e-07,7.24820438e-07,0,2.54974475e-05,2.99798216e-07,0.00873763114
5.1570521e-07,1.91107188e-06,0.00873777457,9.80795448e-07,1.86235624e-07,7.44040733e-07,0,2.55485647e-05,3.04182635e-07,0.00873763021
5.16602768e-07,1.93211326e-06,0.00873775687,1.00552847e-06,1.75729795e-07,7.50855065e-07,0,2.55935429e-05,3.07021253e-07,0.00873763021
5.17500268e-07,1.93465826e-06,0.00873775687,1.01181718e-06,1.69067448e-07,7.5377352e-07,0,2.56407711e-05,3.09783616e-07,0.00873763021
5.18403056e-07,1.93560459e-06,0.00873776618,1.00630439e-06,1.74090644e-07,7.55209612e-07,0,2.56906824e-05,3.12100696e-07,0.00873763021
5.19306525e-07,1.91171557e-06,0.00873781648,1.00395835e-06,1.47195721e-07,7.60561477e-07,0,2.57254742e-05,3.16365544e-07,0.00873763021
5.20205617e-07,1.91236336e-06,0.00873781182,1.00488455e-06,1.427142e-07,7.64764593e-07,0,2.57254742e-05,3.20991859e-07,0.00873763021
5.2110272e-07,1.91805157e-06,0.00873780251,1.00391992e-06,1.48769374e-07,7.65362302e-07,0,2.57254742e-05,3.24148829e-07,0.00873763021
5.22006076e-07,1.92238303e-06,0.00873779505,1.00525199e-06,1.5152996e-07,7.65601214e-07,0,2.57254742e-05,3.26917757e-07,0.00873763021
5.22903804e-07,1.91303457e-06,0.00873780251,1.00670252e-06,1.40544628e-07,7.65787547e-07,0,2.57254742e-05,3.29373222e-07,0.00873763021
5.23802328e-07,1.91061918e-06,0.00873780251,1.00631075e-06,1.38471194e-07,7.65837171e-07,0,2.57254742e-05,3.31630929e-07,0.00873763021
5.24700908e-07,1.90895139e-06,0.00873780251,1.00594343e-06,1.37143459e-07,7.65864513e-07,0,2.57254742e-05,3.33673029e-07,0.00873763021
5.25606197e-07,1.90909464e-06,0.00873779971,1.0075338e-06,1.3567967e-07,7.65881055e-07,0,2.57254742e-05,3.35552642e-07,0.00873763021
5.26503527e-07,1.9201982e-06,0.0087377904,1.01035118e-06,1.43873336e-07,7.65973539e-07,0,2.573249e-05,3.37292818e-07,0.00873763021
5.27400744e-07,1.93389678e-06,0.00873778667,1.01341311e-06,1.53717664e-07,7.66765936e-07,0,2.57553602e-05,3.38896456e-07,0.00873763021
5.2830211e-07,1.94064205e-06,0.00873779505,1.01972455e-06,1.53716755e-07,7.67200675e-07,0,2.5790654e-05,3.40449645e-07,0.00873763021
5.29201202e-07,1.95354846e-06,0.00873780251,1.03015816e-06,1.55568586e-07,7.67821689e-07,0,2.58380533e-05,3.41962618e-07,0.00873763021
5.30102e-07,1.99539568e-06,0.0087377876,1.04217008e-06,1.8490654e-07,7.68319182e-07,0,2.58963028e-05,3.43390468e-07,0.00873763021
5.31002513e-07,2.02111278e-06,0.00873779226,1.05682386e-06,1.94955533e-07,7.69333269e-07,0,2.59650697e-05,3.45097135e-07,0.00873763021
5.31900298e-07,2.06405275e-06,0.00873778667,1.07643859e-06,2.16650932e-07,7.7096314e-07,0,2.60453617e-05,3.46541015e-07,0.00873763021
5.32804961e-07,2.09937889e-06,0.00873778109,1.09448956e-06,2.31518385e-07,7.73371028e-07,0,2.61329515e-05,3.4819891e-07,0.00873763021
5.33703201e-07,2.13133058e-06,0.00873779226,1.11305246e-06,2.39876385e-07,7.78401727e-07,0,2.62300236e-05,3.50418276e-07,0.00873763021
5.34600986e-07,2.17130787e-06,0.00873779692,1.1369043e-06,2.54074934e-07,7.80328719e-07,0,2.63346574e-05,3.51858091e-07,0.00873763021
5.3550599e-07,2.23247525e-06,0.00873778947,1.16156014e-06,2.78641721e-07,7.92273454e-07,0,2.64483406e-05,3.545548e-07,0.00873763021
5.36402752e-07,2.2904037e-06,0.00873778295,1.18040361e-06,3.16973171e-07,7.9302697e-07,0,2.65751332e-05,3.55949538e-07,0.00873763114
5.37304516e-07,2.28732415e-06,0.00873778202,1.16054309e-06,3.30549852e-07,7.96231291e-07,0,2.66942588e-05,3.61351852e-07,0.00873763114
5.38205825e-07,2.24551377e-06,0.00873780623,1.13591307e-06,3.07782813e-07,8.01817919e-07,0,2.68062813e-05,3.64394822e-07,0.00873763114
5.39106111e-07,2.23493112e-06,0.00873781182,1.13341252e-06,2.90739052e-07,8.10779625e-07,0,2.68801414e-05,3.71593927e-07,0.00873763114
5.40002986e-07,2.2487643e-06,0.00873780064,1.13725923e-06,2.90250853e-07,8.21254332e-07,0,2.69606262e-05,3.77844742e-07,0.00873763114
5.40904466e-07,2.26721522e-06,0.0087378053,1.14965894e-06,2.8346318e-07,8.34093214e-07,0,2.70411147e-05,3.83059415e-07,0.00873763114
5.41800318e-07,2.28576164e-06,0.00873779319,1.17020329e-06,2.67799891e-07,8.47758372e-07,0,2.71177269e-05,3.86322824e-07,0.00873763114
5.42705664e-07,2.3057562e-06,0.00873778667,1.19040487e-06,2.60854932e-07,8.5449625e-07,0,2.7197284e-05,3.88904624e-07,0.00873763114
5.43602539e-07,2.3050261e-06,0.00873779785,1.19632966e-06,2.4924455e-07,8.59451973e-07,0,2.72778871e-05,3.91121574e-07,0.00873763114
5.44502029e-07,2.31307649e-06,0.00873780251,1.19757851e-06,2.52984535e-07,8.62513332e-07,0,2.73589158e-05,3.9314321e-07,0.00873763114
5.45404703e-07,2.33521951e-06,0.00873779319,1.20519667e-06,2.63856265e-07,8.66166545e-07,0,2.74412851e-05,3.94976155e-07,0.00873763114
5.46303454e-07,2.35675975e-06,0.00873778388,1.2169811e-06,2.68176393e-07,8.71602197e-07,0,2.75234179e-05,3.96659203e-07,0.00873763114
5.4720249e-07,2.36979758e-06,0.00873778574,1.22267045e-06,2.70592722e-07,8.76534443e-07,0,2.76042174e-05,3.98280775e-07,0.00873763114
5.48103742e-07,2.3775824e-06,0.0087377876,1.23704001e-06,2.60300368e-07,8.80241942e-07,0,2.76860574e-05,3.99844652e-07,0.00873763114
5.49002834e-07,2.38647067e-06,0.00873778947,1.25340694e-06,2.49769698e-07,8.83294035e-07,0,2.77682793e-05,4.0137374e-07,0.00873763114
5.49900221e-07,2.40138843e-06,0.0087377904,1.26180214e-06,2.53867739e-07,8.85718578e-07,0,2.78521693e-05,4.02774617e-07,0.00873763114
5.50804771e-07,2.41126531e-06,0.00873779133,1.26435748e-06,2.5913593e-07,8.87771989e-07,0,2.79350552e-05,4.04127832e-07,0.00873763114
5.51700396e-07,2.41361363e-06,0.00873778388,1.24937719e-06,2.75681316e-07,8.88555178e-07,0,2.80016156e-05,4.05499577e-07,0.00873763114
5.52601591e-07,2.39940709e-06,0.00873777829,1.23647089e-06,2.72880044e-07,8.90056242e-07,0,2.80387576e-05,4.07136696e-07,0.00873763114
5.53501593e-07,2.36968026e-06,0.0087377876,1.23584277e-06,2.43428133e-07,8.90409353e-07,0,2.80814857e-05,4.08634122e-07,0.00873763114
5.5440205e-07,2.34883328e-06,0.00873779133,1.23284167e-06,2.2554832e-07,8.90443403e-07,0,2.81234461e-05,4.10098465e-07,0.00873763114
5.55303018e-07,2.34029858e-06,0.00873778854,1.22741199e-06,2.22427516e-07,8.90459035e-07,0,2.81633656e-05,4.11463105e-07,0.00873763114
5.56204213e-07,2.34672484e-06,0.00873777922,1.22475228e-06,2.29330638e-07,8.92641822e-07,0,2.82072924e-05,4.12955586e-07,0.00873763114
5.57100236e-07,2.34820664e-06,0.00873778388,1.22115432e-06,2.3049212e-07,8.96560209e-07,0,2.82653455e-05,4.1431062e-07,0.00873763114
5.58002341e-07,2.37123277e-06,0.00873777736,1.22311542e-06,2.46675739e-07,9.01441638e-07,0,2.83431873e-05,4.15603296e-07,0.00873763114
5.58902457e-07,2.32462548e-06,0.00873781554,1.21576795e-06,1.90760758e-07,9.18096816e-07,0,2.83771533e-05,4.20272158e-07,0.00873763114
5.59802288e-07,2.3367204e-06,0.00873782672,1.23704467e-06,1.76942493e-07,9.22733193e-07,0,2.84357957e-05,4.24508414e-07,0.00873763114
5.60705985e-07,2.37343374e-06,0.00873782299,1.25144334e-06,1.97528067e-07,9.24462313e-07,0,2.85086953e-05,4.27721716e-07,0.00873763114
5.61600928e-07,2.42463329e-06,0.00873780716,1.26820089e-06,2.30399891e-07,9.26032556e-07,0,2.85905535e-05,4.30396653e-07,0.00873763114
5.62501668e-07,2.46758805e-06,0.0087378053,1.28846614e-06,2.51395591e-07,9.27726319e-07,0,2.86833747e-05,4.32667832e-07,0.00873763114
5.63401386e-07,2.51006395e-06,0.00873780902,1.31087427e-06,2.6830844e-07,9.30881356e-07,0,2.87855237e-05,4.34744408e-07,0.00873763114
5.64305083e-07,2.55172245e-06,0.00873781554,1.33051356e-06,2.86846983e-07,9.34361935e-07,0,2.88960819e-05,4.36707978e-07,0.00873763114
5.65201333e-07,2.60560751e-06,0.00873780716,1.35625612e-06,3.12605323e-07,9.36746119e-07,0,2.90119497e-05,4.38447643e-07,0.00873763114
5.66100198e-07,2.65229687e-06,0.00873781461,1.37854317e-06,3.35680227e-07,9.38073526e-07,0,2.91442902e-05,4.40117162e-07,0.00873763114
5.67002473e-07,2.62906201e-06,0.00873780809,1.35626897e-06,3.3093113e-07,9.4186197e-07,0,2.92685199e-05,4.44278243e-07,0.00873763207
