time_s,ALLIE_mJ,ALLKE_mJ,ALLAE_mJ,ALLSE_mJ,ALLPD_mJ,ALLDMD_mJ,ALLWK_mJ,ALLVD_mJ,ETOTAL_mJ
9.01819362e-07,1.50941062e-07,0.00873763487,5.53633264e-08,1.43751322e-08,8.12026002e-08,0,1.13334681e-06,1.44668517e-08,0.00873763021
9.02730051e-07,1.51070154e-07,0.00873763487,5.54006867e-08,1.44660515e-08,8.12034102e-08,0,1.13334681e-06,1.44807286e-08,0.00873763021
9.03641478e-07,1.51320521e-07,0.00873763487,5.5443472e-08,1.46728842e-08,8.12041705e-08,0,1.13334681e-06,1.44942618e-08,0.00873763021
9.04506692e-07,1.51464789e-07,0.00873763487,5.54669981e-08,1.47921622e-08,8.120562e-08,0,1.13334681e-06,1.45066759e-08,0.00873763021
9.05417494e-07,1.5137438e-07,0.00873763487,5.5465371e-08,1.47013131e-08,8.12076948e-08,0,1.13334681e-06,1.45196353e-08,0.00873763021
9.06327386e-07,1.51140114e-07,0.00873763487,5.54375994e-08,1.44908068e-08,8.12117094e-08,0,1.13334681e-06,1.45328007e-08,0.00873763021
9.07236711e-07,1.51043025e-07,0.00873763487,5.5450883e-08,1.43792391e-08,8.12129031e-08,0,1.13334681e-06,1.45463295e-08,0.00873763021
9.08101924e-07,1.51174419e-07,0.00873763487,5.54921229e-08,1.44686298e-08,8.12136633e-08,0,1.13334681e-06,1.45592134e-08,0.00873763021
9.09019832e-07,1.51454643e-07,0.00873763487,5.55334729e-08,1.47064068e-08,8.12147647e-08,0,1.13334681e-06,1.45726666e-08,0.00873763021
9.09931089e-07,1.51587088e-07,0.00873763487,5.55320909e-08,1.48391122e-08,8.12158802e-08,0,1.13334681e-06,1.4585348e-08,0.00873763021
9.1084047e-07,1.5150755e-07,0.00873763487,5.55323219e-08,1.47576946e-08,8.12175358e-08,0,1.13334681e-06,1.45981813e-08,0.00873763021
9.11704717e-07,1.51341851e-07,0.00873763487,5.55347199e-08,1.45872479e-08,8.12198877e-08,0,1.13334681e-06,1.46103707e-08,0.00873763021
9.12615121e-07,1.51257979e-07,0.00873763487,5.55716646e-08,1.44651242e-08,8.12211951e-08,0,1.13334681e-06,1.46236614e-08,0.00873763021
9.1352689e-07,1.51372859e-07,0.00873763487,5.56186244e-08,1.45329446e-08,8.12212946e-08,0,1.13334681e-06,1.46369139e-08,0.00873763021
9.1443826e-07,1.51572451e-07,0.00873763487,5.56545992e-08,1.46965276e-08,8.12213159e-08,0,1.13334681e-06,1.464963e-08,0.00873763021
